"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME","1.39277410893181e-16",1.29173467812021e-13,"1.04762648849882","-0.596005801802483","-2.79437538294437","161","c(""RPL8"", ""RPS20"", ""RPL7"", ""RPL30"", ""RPS15"", ""RPS26"", ""RPLP2"", ""RPS19"", ""RPL35"", ""UBA52"", ""RPL28"", ""RPL17"", ""RPS5"", ""RPL18"", ""RPS10"", ""MRPL41"", ""FAU"", ""RPL29"", ""RPS21"", ""RPS9"", ""MRPS34"", ""MRPL13"", ""RPS14"", ""RPL11"", ""RPL26L1"", ""RPS24"", ""RPL13"", ""RPL36AL"", ""RPL27A"", ""RPL36"", ""MRPL14"", ""RPL26"", ""RPL35A"", ""RPL34"", ""RPS17"", ""RPS27A"", ""MRPL21"", ""RPL24"", ""RPSA"", ""RPL6"", ""MRPS2"", ""RPL18A"", ""RPS25"", ""MRPS18A"", ""RPL31"", ""RPS16"", ""MRPL15"", ""NDUFA7"", ""MRPL28"", ""MRPL23"", ""MRPL55"", ""RPL32"", ""RPL14"", ""MRPL54"", 
""RPS8"", ""MRPS12"", ""RPL41"", ""MRPL51"", ""RPS15A"", ""MRPL43"", ""RPL37A"", ""MRPL35"", ""RPL36A"")"
"GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX","2.07646382620163e-16",1.76534032957575e-13,"1.04762648849882","-0.608710825754206","-2.81005593509671","147","c(""MT-CO1"", ""MT-ND5"", ""MT-CO3"", ""MT-CO2"", ""MT-ATP6"", ""MT-CYB"", ""UQCRB"", ""UQCRFS1"", ""CYC1"", ""MT-ND4"", ""NDUFB9"", ""ATP5MG"", ""COX8A"", ""NDUFS5"", ""COX6C"", ""ATP5F1D"", ""NDUFA11"", ""MT-ND6"", ""UQCRH"", ""MT-ATP8"", ""ATP5ME"", ""NDUFS6"", ""ATP5F1E"", ""NDUFA4"", ""ATP5MC2"", ""NDUFC2"", ""ATP5MF"", ""NDUFA7"", ""ATP5PO"", ""NDUFAB1"", ""PHB2"", ""ATP5F1C"", ""COX7B"", ""BCS1L"", ""NDUFB3"", ""NDUFB10"", ""COX6B1"", ""NDUFB7"", ""UQCR10"", ""NDUFV1"", ""MPC1"", ""NDUFA3"", ""TIMM22"", ""MPC2"", ""GRPEL2"", ""MCU"", ""TIMM9"", ""COX5B"", ""TIMM10"")"
"GOMF_ELECTRON_TRANSFER_ACTIVITY","1.06745325624506e-15",8.37704470785549e-13,"1.01754479730988","-0.648712262059556","-2.90645626017991","116","c(""MT-CO1"", ""MT-ND5"", ""MT-CO3"", ""MT-CO2"", ""MT-CYB"", ""ETFB"", ""UQCRB"", ""UQCRFS1"", ""CYC1"", ""MT-ND4"", ""NDUFB9"", ""COX8A"", ""NDUFS5"", ""IDH3B"", ""MT-ND6"", ""UQCRH"", ""ASPH"", ""NDUFS6"", ""NDUFA4"", ""AKR7A2"", ""NDUFC2"", ""NDUFA7"", ""DHRS3"", ""COX7B"", ""NDUFB3"", ""NDUFB10"", ""COX6B1"", ""NDUFB7"", ""UQCR10"", ""NDUFV1"", ""NDUFA3"", ""SRD5A1"", ""GLRX2"", ""COX5B"")"
"GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT","1.45211206870519e-15",1.05817480892359e-12,"1.01754479730988","-0.673627825356273","-2.90186671572584","93","c(""MT-CO1"", ""MT-ND5"", ""MT-CO3"", ""MT-CO2"", ""MT-CYB"", ""UQCRB"", ""UQCRFS1"", ""CYC1"", ""MT-ND4"", ""NDUFB9"", ""COX8A"", ""NDUFS5"", ""COX6C"", ""MT-ND6"", ""UQCRH"", ""NDUFS6"", ""NDUFA4"", ""NDUFC2"", ""NDUFA7"", ""NDUFAB1"", ""COX7B"", ""NDUFB3"", ""NDUFB10"", ""COX6B1"", ""NDUFB7"", ""PARK7"", ""UQCR10"", ""NDUFV1"", ""NDUFA3"", ""COX5B"", ""DGUOK"", ""SDHA"", ""UQCC3"")"
"GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","2.20403256904074e-15",1.49903601795691e-12,"1.00731795687447","-0.739244613000577","-3.02978508034927","67","c(""MT-CO1"", ""MT-ND5"", ""MT-CO3"", ""MT-CO2"", ""MT-CYB"", ""UQCRB"", ""UQCRFS1"", ""CYC1"", ""MT-ND4"", ""NDUFB9"", ""COX8A"", ""NDUFS5"", ""MT-ND6"", ""UQCRH"", ""NDUFS6"", ""NDUFA4"", ""CYB561A3"", ""NDUFC2"", ""NDUFA7"", ""COX7B"", ""NDUFB3"", ""NDUFB10"", ""COX6B1"", ""NDUFB7"", ""UQCR10"", ""NDUFV1"", ""NDUFA3"")"
"GOBP_CYTOPLASMIC_TRANSLATION","6.48534243056606e-15",4.13521646728968e-12,"0.99698621753318","-0.581341800022214","-2.7027259720113","154","c(""RPL8"", ""RPS20"", ""RPL7"", ""RPL30"", ""PABPC1"", ""RPS15"", ""RPS26"", ""RPLP2"", ""RPS19"", ""RPL35"", ""UBA52"", ""EIF3E"", ""RPL28"", ""RPL17"", ""EIF3H"", ""RPS5"", ""RPL18"", ""RPS10"", ""FAU"", ""RPL29"", ""RPS21"", ""RPS9"", ""RPS14"", ""RPL11"", ""RPL26L1"", ""RPS24"", ""RPL13"", ""RPL27A"", ""RPL36"", ""RPL26"", ""RPL35A"", ""EIF3G"", ""RACK1"", ""RPL34"", ""RPS17"", ""EIF3B"", ""RPS27A"", ""RPL24"", ""RPSA"", ""SLBP"", ""YBX1"", ""RPL6"", ""RPL18A"", ""RPS25"", ""EIF3I"", ""RPL31"", ""RPS16"", ""DENR"", ""RPL32"", ""EIF2B3"", ""RPL14"", ""FTSJ1"", ""MCTS1"", ""EIF3CL"", ""RPS8"", ""FMR1"", 
""RPL41"", ""RPS15A"", ""RPL37A"", ""YBX3"", ""MIF4GD"", ""RPL36A"", ""DRG1"")"
"GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN","9.3166782933197e-15",5.59110305579103e-12,"0.986546283587582","-0.62851033600376","-2.82012639138086","114","c(""MT-CO1"", ""MT-ND5"", ""MT-CO3"", ""MT-CO2"", ""MT-CYB"", ""ETFB"", ""UQCRB"", ""UQCRFS1"", ""CYC1"", ""MT-ND4"", ""NDUFB9"", ""COX8A"", ""NDUFS5"", ""COX6C"", ""MT-ND6"", ""UQCRH"", ""NDUFS6"", ""NDUFA4"", ""NDUFC2"", ""NDUFA7"", ""NDUFAB1"", ""COX7B"", ""NDUFB3"", ""NDUFB10"", ""COX6B1"", ""NDUFB7"", ""PARK7"", ""UQCR10"", ""NDUFV1"", ""NDUFA3"", ""ETFRF1"", ""SOD2"")"
"GOBP_ELECTRON_TRANSPORT_CHAIN","1.38406269891797e-13",7.77915276089491e-11,"0.943632225232838","-0.556777895873632","-2.62363807590612","165","c(""MT-CO1"", ""MT-ND5"", ""MT-CO3"", ""MT-CO2"", ""MT-CYB"", ""ETFB"", ""UQCRB"", ""UQCRFS1"", ""CYC1"", ""MT-ND4"", ""NDUFB9"", ""COX8A"", ""NDUFS5"", ""COX6C"", ""IDH3B"", ""MT-ND6"", ""UQCRH"", ""ASPH"", ""NDUFS6"", ""NDUFA4"", ""AKR7A2"", ""NDUFC2"", ""NDUFA7"", ""NDUFAB1"", ""DHRS3"", ""COX7B"", ""NDUFB3"", ""NDUFB10"", ""COX6B1"", ""NDUFB7"", ""PARK7"", ""UQCR10"", ""NDUFV1"", ""NDUFA3"", ""ETFRF1"", ""SOD2"", ""SRD5A1"", ""GLRX2"", ""COX5B"")"
"GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","1.44877379393259e-13",7.77915276089491e-11,"0.943632225232838","-0.545179338635784","-2.57309548712091","164","c(""MT-CO1"", ""MT-ND5"", ""MT-CO3"", ""MT-CO2"", ""MT-CYB"", ""UQCRB"", ""UQCRFS1"", ""CYC1"", ""MT-ND4"", ""NDUFB9"", ""COX8A"", ""NDUFS5"", ""MT-ND6"", ""UQCRH"", ""NDUFS6"", ""ATP6V1D"", ""NDUFA4"", ""CYB561A3"", ""NDUFC2"", ""NDUFA7"", ""ATP6V0D2"", ""ATP6V1F"", ""COX7B"", ""NDUFB3"", ""NDUFB10"", ""COX6B1"", ""NDUFB7"", ""ATP6V1E2"", ""UQCR10"", ""NDUFV1"", ""NDUFA3"", ""COX5B"", ""ATP6V0B"", ""ATP6V1C2"", ""ABCA7"", ""ATP2A1"", ""NDUFA2"", ""ATP2A2"", ""TAP2"", ""ABCD1"", ""ABCC9"", ""MT-ND3"", ""ATP2B1"")"
"GOCC_OXIDOREDUCTASE_COMPLEX","1.8888665169388e-13",9.63510810290483e-11,"0.943632225232838","-0.597065524606205","-2.6762672163982","120","c(""MT-CO1"", ""MT-ND5"", ""MT-CYB"", ""ETFB"", ""UQCRB"", ""UQCRFS1"", ""CYC1"", ""RAC1"", ""MT-ND4"", ""NDUFB9"", ""NDUFS5"", ""IDH3B"", ""NDUFA11"", ""MT-ND6"", ""UQCRH"", ""NDUFS6"", ""LDHA"", ""CYB5R3"", ""NDUFA4"", ""NDUFC2"", ""NDUFA7"", ""NDUFAB1"", ""BCS1L"", ""NDUFB3"", ""NDUFB10"", ""NDUFB7"", ""UQCR10"", ""NDUFV1"", ""NDUFA3"", ""CAT"")"
