"Gene","Coefficient_1227","P_Value_1227","Coefficient_9369","P_Value_9369"
"SLC25A29",0.00759385888437784,0.685097088750438,-0.0809759584774173,2.03962489658976e-13
"BX255923.1",0.0075931218347003,0.0793428453664974,0.00473430247028333,0.0625178220009773
"SOX2",0.00758937398510141,0.52018352283542,0.0134976835043303,0.0515265758920701
"NCDN",0.00758803901524111,0.635630994709213,-0.000880655095306847,0.925401180144234
"CSRNP3",0.0075863838765661,0.369936690121416,-0.0179873440644137,0.000297162729924335
"MEI4",0.00758486379592967,0.0751781309552455,0.00690015005214848,0.00585642989172691
"FXYD2",0.00758338469493537,0.0785730538401546,0.00517459029146749,0.040990455787309
"LINC02310",0.00758315429397407,0.0889773286693247,-0.000853813472522752,0.744344971519142
"PNPLA3",0.00758146904355969,0.521246204000872,0.0146335197742641,0.0350587560760544
"MINDY2",0.00757916582306488,0.722451624120753,-0.0854262782005179,1.02238682057881e-11
"MYL5",0.0075750349554625,0.269182629473172,-0.000170068424234257,0.966306238694204
"CXCL1",0.007574926995132,0.676487917109603,-0.0909011240418316,1.89450839277802e-17
"STX16",0.0075739372949653,0.800807020515612,0.0221982039397065,0.208029453371248
"TMBIM1",0.00757291552074646,0.660329855012909,-0.0239697114644541,0.0178917019878244
"AC009554.1",0.00757163760072997,0.1681987373905,-0.00945686189103575,0.00339271057137709
"EPM2A",0.00757021401856536,0.448969338905734,0.0196658964893263,0.000815421678039333
"LINC01138",0.00756652378622672,0.583478772118648,-0.0327442826102805,5.40274829444348e-05
"OR51M1",0.00756430211392901,0.257732246160303,0.0233924734975039,2.6672951570751e-09
"SNX12",0.00756401665819426,0.713865299691697,0.0231919553507867,0.0556257615869711
"C5orf46",0.00756150706959192,0.0448908988725347,0.00283808700776631,0.19987456241338
"AL161421.1",0.00755518380858439,0.256099644003618,-0.00689753042419962,0.0775266560693074
"LINC00862",0.00755492107648123,0.333701760563648,-0.00582766042598493,0.204221049834415
"OSBPL9",0.00755399945443024,0.805114208245157,-0.00337329043896301,0.851187126890863
"AP003392.1",0.00755161140588523,0.0554266783101424,-0.000356235845831366,0.877703260972274
"KIAA1671",0.00754983531100512,0.660385790574595,0.00155143336864119,0.877817894347917
"AL049840.4",0.00754755435920211,0.264957516488735,-0.00376562182452522,0.34363846351465
"ZNF551",0.00753531469704494,0.550220803447161,0.0215739940688895,0.00359795515031516
"AGO1",0.00752649204686478,0.641588571811076,-0.0248772364061353,0.00882046100386633
"BCL2L1",0.00752484495731702,0.778843544496261,0.00617742979462332,0.69465997805457
"CALN1",0.0075247380214268,0.133792068948879,0.00583170035298233,0.0478896697838758
"ERVK13-1",0.00752347790796408,0.562667001023387,0.0137963908669218,0.070721105242878
"SLC25A45",0.00752315261305032,0.160477518801701,-0.00261249285484888,0.406604981549255
"AL132718.1",0.0075231258196099,0.0438046981175541,0.00281701828472609,0.198638420974657
"PANK2",0.007522404331794,0.743916521927201,-0.00667651749320317,0.621538411545938
"SMIM2-AS1",0.00752191058513093,0.144198776174633,-0.00320015742317966,0.290095868282566
"BARX2",0.00751988201160962,0.354981856103536,0.0191544864024054,6.09519794445072e-05
"PPAN",0.00751639582361891,0.776787147718109,0.0274019848649776,0.0784718314832547
"MDH1",0.00750773581169036,0.817141304594528,-0.0634669749116939,0.000878984861685961
"AL356488.3",0.0075051146002788,0.221238960816395,0.0102058824515476,0.00463246130941544
"KCNE5",0.00750381788184664,0.0788125469989756,0.00247221588253185,0.324104018382928
"ARHGEF26-AS1",0.00750297745314228,0.204751379527049,-0.00394620774213329,0.256094860788163
"TMEM80",0.00750283090294916,0.714355652980112,0.0281654356319998,0.0193364925112511
"B3GNT2",0.00749858296382244,0.543724086482775,-0.0130883619297045,0.0711801845713405
"FAM122A",0.00749843359138613,0.638731713886452,0.029854011006843,0.00146637648302563
"TBCE",0.00749460066958388,0.273442749522268,0.00528886963245598,0.188208810435026
"FMR1",0.00749392416878517,0.780238088434425,0.107874490802607,8.77784345547267e-12
"CLIP3",0.00747850740988665,0.179675395010294,-0.00216763091594606,0.507828159056208
"ADCY3",0.00747796423714564,0.735712186736659,0.0044925924054698,0.729884242279646
"AC104984.3",0.00747719361039994,0.0611648616228734,-0.00414277715927569,0.0773405276218252
"GATA4",0.00747598828131338,0.65109125992073,0.0211915500863997,0.0290843351551589
"TK2",0.00747507387999295,0.577983365782517,0.0263179353888353,0.000857364274973218
"AC104066.4",0.00747358143487782,0.125696691110192,-0.00638712337067433,0.0258776402780333
"SIRT6",0.00746742274805327,0.616383520085159,-0.00376978741105488,0.6667363533526
"PAX2",0.007467330306844,0.394779844369669,0.00144274168895243,0.779510722561216
"CYP46A1",0.00746633869259077,0.0495936913764961,-0.000397951821129033,0.858552752145422
"LINC00592",0.00746586456009306,0.226267994910329,-0.00571302035390894,0.114906690969594
"PTCSC2",0.00746088962432718,0.0586179345013943,-0.00513903360458833,0.0265745221356332
"DNAH14",0.0074596005492133,0.814034997970847,0.00909716986128691,0.625243369943211
"AP000766.1",0.00745925802917562,0.221416437672187,0.0012058707435865,0.736420192861233
"AC013643.2",0.00745694879380195,0.0229787272566864,-0.00206383241030004,0.283855800563964
"HCG25",0.00745130210828045,0.293405093147246,0.00183777724320716,0.659032458009949
"UHMK1",0.00744997885901267,0.777909969040914,0.0366085459957838,0.0183102356321925
"AC016722.2",0.00744972169702267,0.121743608629314,0.00523882817320675,0.0639034904922603
"EPHA6",0.00744925932339323,0.64187222661859,0.0243504555435769,0.00965714342301301
"LNCAROD",0.00744640378711605,0.487104225100814,-0.0620782656663764,8.81633344250458e-23
"TMEM14A",0.00744054895881687,0.789295776327778,-0.0352227864092939,0.0312777292678455
"SRRM3",0.00744009754556462,0.468608485931227,0.00240396251818168,0.690093494873481
"HEY1",0.00743671817429684,0.662484822031611,0.104974971873137,1.57593032530085e-25
"SEMA4F",0.00742801075273903,0.370071878369228,0.00511515928418632,0.293273467311017
"TJAP1",0.00742671806026913,0.672272069652488,0.00316788743827683,0.758657694284612
"AC100763.1",0.00742141378555185,0.184607495801514,0.0061443451708114,0.0614688945594739
"MIR663AHG",0.00741996496409691,0.0749744997512272,0.00482933184507969,0.0484685003773264
"ZFP69B",0.0074186929643099,0.422076352072444,0.00840795744602487,0.121350636019963
"WNT2B",0.00741597631000186,0.136476905895482,0.00341211995664582,0.243380812408142
"ZFP41",0.00741467057788678,0.369902260127895,0.011324159331785,0.0197392731633658
"ZNF692",0.0074125913013984,0.572357693442962,0.00582616479753586,0.44991025982421
"HLA-F-AS1",0.00740266269467736,0.24379803424173,0.00377529359653301,0.311478155733843
"GGN",0.00740179647666177,0.00328445370691712,-0.000188770155533648,0.898383400081453
"PDE4A",0.00740099494266355,0.646955685808473,-0.00708954404542987,0.455065155762852
"LINC01088",0.00740087776941629,0.353293512086872,0.00580194257009468,0.215352335989879
"FDXACB1",0.00740024357265481,0.401400166012977,-0.0111665395053972,0.0311170336651462
"ZBTB7C",0.00739483672841517,0.244777353456082,-0.00165838859330279,0.656924711265182
"NRAV",0.00739377982769405,0.424858163772802,-0.00263515149674884,0.628186931072777
"REPS2",0.00739355851910516,0.220995758638367,-0.00581165941009691,0.101431380772468
"PLGLB1",0.00739110863284138,0.117470572180006,0.00320929634116411,0.247086920041591
"IPO11",0.0073867813309027,0.759780359152529,-0.0196140413494477,0.166873454810021
"NOXRED1",0.00738221384703784,0.030990554978577,-0.000103255746772103,0.959018648731007
"PEX5L",0.00738007193801044,0.136006127848135,0.00388145679423064,0.181851174841556
"CAPS2",0.00737923119118416,0.214643264603586,-0.00154298163220612,0.658618774604602
"DEGS2",0.00737476368787223,0.0135828544655695,-0.000777066176677541,0.657829326866037
"LRRD1",0.00737417030770707,0.0542746067458888,0.000657647669586906,0.770056123909886
"HEIH",0.00737112431771461,0.576086244887102,-0.00654315382728481,0.398085731168787
"MMS19",0.00737028236607332,0.736304759850147,-0.00887713181006293,0.489816940260352
"TMEM50A",0.00736905758980426,0.792618745780007,0.0534735324185896,0.00116628345103699
"ZNF236-DT",0.00736638190787934,0.18986315303644,0.00181210972633732,0.582903882313958
"CCDC163",0.00736589763421143,0.0757905355555669,-0.000487899960643059,0.841255267490516
"CGN",0.00736476667667226,0.429844630189745,-0.0188571569371931,0.000581376250321282
"ZNF503-AS2",0.0073599366379609,0.131275243855703,0.0037093667518304,0.195301113134566
"AC009061.2",0.00735939079031709,0.395505720608409,0.0071996826577036,0.156991420706366
"IGIP",0.0073568666755884,0.119212938297646,-0.000979675740523086,0.723854397177745
"C1orf74",0.00735613169924767,0.316309909666151,0.00465629749898059,0.280143874934232
"DOP1B",0.00735588505149654,0.596960669620741,0.0480057516529383,4.42683204687508e-09
"TRAPPC6A",0.00735398788362417,0.539118688154588,-0.0157487381762795,0.0251584855963864
"AL590399.3",0.00734806469920354,0.0363424084239632,-0.00149331450648533,0.468829578114275
"MAPKBP1",0.00734756265218327,0.692134472908172,-0.00241449376399981,0.824664049642224
"TMEM185A",0.00734482299785735,0.679211594792536,0.0306176358221528,0.00334408719314104
"BLVRA",0.00733307880022493,0.751567361550711,-0.0984995794234979,5.02732167297614e-13
"FGF7",0.00733070166388001,0.0119414079409187,-0.0017113678388967,0.317562915324796
"RSPO4",0.00732882575125812,0.373361579946644,0.00167701946188544,0.728707004140394
"ZNF749",0.00732616767938801,0.428852267977369,-0.00463668497172953,0.393900381052859
"AL161752.1",0.0073216398510155,0.0407355697635207,0.00375709628884713,0.073788659269442
"LEO1",0.00731905062626041,0.765276724845342,-0.172188426276636,1.35080288249262e-32
"AC008267.5",0.00731526362726488,0.62944993441879,0.041085179783567,4.02530774326771e-06
"FBXL13",0.00730598579335042,0.432547482656409,-0.00568172280657178,0.298699840874242
"EFR3B",0.00730141328897655,0.334639715410161,0.00689419058768064,0.120888163100915
"RMDN2-AS1",0.00730048078291184,0.18782655444555,0.00533449058701267,0.101308445921943
"CFH",0.00729955077307608,0.0995964332476976,-0.00617985961553225,0.0176150462322897
"MRPL47",0.00729695160159314,0.831348512504197,0.0603145746210617,0.00273323881976866
"HIC1",0.00729568872937532,0.514000633454091,0.0168763900798205,0.0101759423348788
"PDLIM3",0.00729514253082144,0.592371288419836,0.00105713218174461,0.894901755516341
"FANCD2",0.00728877172246618,0.750576661831228,0.00271964687822775,0.83995095845571
"SRSF12",0.00728773710369966,0.291281421145401,0.00439061287082592,0.27900664766406
"CCDC183",0.0072858410441698,0.237233214269113,0.00535815012228721,0.13888501872099
"PEX2",0.00728522539559618,0.655079548788302,0.00765795265318522,0.423988259867437
"SEMA4B",0.0072833035561662,0.631046338821302,0.0434843817601864,1.07517946189456e-06
"TEX264",0.00727963643994927,0.748513186344781,0.0244616345778625,0.0666431170057106
"DUS1L",0.00727718741321411,0.784981548742803,-0.0886089313330879,1.61423690259499e-08
"PAPPA",0.00727578220750532,0.533181974301605,0.0230146102683442,0.000794385917018623
"QPCTL",0.00727301077755892,0.430904640710704,0.00515077949110029,0.342227531904491
"TRMT61A",0.00726738978909827,0.775970479211301,-0.0685217973136518,5.00404022827451e-06
"AP000919.2",0.00726692543448542,0.311171885944639,-0.00162219757436492,0.700268007613185
"OTUD1",0.00726631008537499,0.205811750634779,0.00752089084477062,0.0257908064626557
"SNTB2",0.00726072718103245,0.762329488250325,0.070255437654837,6.44448466037605e-07
"IGSF10",0.00725987164906457,0.352805019732714,0.0013907554419807,0.761825647481101
"DNTTIP1",0.00725684516209959,0.798351990446256,-0.0633634879814264,0.000147059022273314
"PACSIN2",0.00725654723799122,0.769855460119119,-0.00983198479154464,0.49971771976769
"SLC29A4",0.00725561826454543,0.224615435446339,0.00223781775646273,0.523638489040985
"HLF",0.00725493385108468,0.169174706167855,0.00405077438213453,0.191185179703234
"PHLDA2",0.00724919847146374,0.851180304703905,0.288930722890796,1.16108382810746e-36
"OGA",0.00724622870153106,0.774106879137051,0.0150817182558573,0.309120915827226
"AC005920.2",0.00724358399347424,0.225153198578986,0.00157471581763408,0.653431417153075
"SORBS1",0.00724295410918827,0.378835578344399,-0.0055414205783353,0.251630024795177
"LINC01943",0.00724223912003628,0.49034782246127,0.00688494863188979,0.264223104503307
"SLC25A21-AS1",0.00724107574796648,0.422729840989283,0.0123191610562842,0.0202403271982985
"SPACA6",0.00723133031972962,0.136257135836133,0.00821248259705866,0.00397347604542176
"C11orf49",0.00722717585958743,0.734412791797529,-0.0297045027657163,0.0176113598294664
"CCDC144NL",0.00721919967616896,0.18259472498508,0.00518937147522778,0.102843286390262
"GPR4",0.00721873698964485,0.220536443557818,0.000875257846251928,0.800318197686197
"FSD1L",0.00721587000965787,0.603125449558205,-0.00817792215021706,0.31574368214344
"RFPL3S",0.00721441832441544,0.131666871685321,0.0037608476942873,0.180848214416247
"NKX6-1",0.00721432156111089,0.469802431998224,-0.00820002793288379,0.161880087947242
"MAPRE1",0.00721202987565858,0.823914919094718,0.0868894898279304,5.10046992716599e-06
"SH3BP2",0.0072105919071743,0.628896588824248,-0.0133243980014129,0.128396117040863
"AKAP6",0.00721035155203944,0.253682674996157,0.00487785335754141,0.188579375797496
"ACTL10",0.00720978049520872,0.211131863622874,-0.00141171642930335,0.6767344954193
"FAM43B",0.00720538769500102,0.24864637110229,0.00474422464774755,0.19589701118913
"ACRV1",0.00720431072902221,0.135704442384459,1.04256691526185e-06,0.999706646729064
"MYLK3",0.00720430949007241,0.0168181861043888,-0.000253141373618588,0.886240307672741
"TCP11L2",0.00719379011597824,0.0891832601802655,1.832712585132e-05,0.994116455229248
"TM2D3",0.00718677467395747,0.672670830356293,-0.00900505126736853,0.367408015223601
"CRYBB2",0.00718509803991373,0.675446977906665,0.0206202468081197,0.0408003168773595
"TRIM71",0.00718435326453878,0.595945190177312,0.0048577292102117,0.541561183826347
"AC007686.3",0.00718402813416472,0.00425273307839482,0.000170230664482055,0.908143036565581
"YIPF2",0.00718251931004964,0.681089404419792,-0.00152355843926958,0.881998893073081
"BOC",0.00717700622536522,0.578966538946648,-0.0147242299736899,0.0526125551773709
"FUT11",0.00717583585443896,0.633687488572517,-0.0204775259378212,0.0206132339592257
"POGLUT1",0.00717319124457542,0.701320235761698,-0.0305559723790954,0.00542021193076187
"UFL1",0.00717108023145762,0.737101391179379,0.024641936948847,0.0495506795811689
"AL592435.1",0.00717064885061428,0.177446500782688,0.00272809784237424,0.38228548580259
"SMC5",0.0071703815137829,0.825080354340057,0.0980772812852288,2.72287273770764e-07
"TSPAN12",0.0071687047975491,0.400099054293362,-0.000560190526430418,0.910853855007478
"TMEM170B",0.00716783765539143,0.51926759301421,0.000775375462955133,0.905508185065973
"IFRD2",0.00716618802734811,0.822518003410341,-0.0299890117838265,0.110017115459576
"TLE3",0.00715096163736505,0.736619644368169,-0.0438904070622435,0.000442935708208518
"CNBD2",0.00714844033847973,0.556694570073904,-0.00271028271183384,0.704362072624298
"ANKRD52",0.00714796151031085,0.653159965204757,0.0181097810413212,0.0525910267003228
"RAPGEF3",0.00714778052602011,0.277375332595638,0.00570200642158417,0.140115872063402
"NIPBL",0.007145131486262,0.8329840722899,0.0704724345803246,0.000400844241616994
"AP000695.1",0.00714330342959399,0.0708592294657223,0.0009906681703707,0.669664256780889
"SLC39A10",0.0071432050163247,0.792608995205254,-0.0256774714342564,0.107596987760421
"ERBB4",0.00713670428430818,0.305181813365591,-0.0057575003255194,0.158997256391364
"PSMA3-AS1",0.00713623900012808,0.800254094151867,0.0889910209751709,8.05465732412569e-08
"AL591043.2",0.00713572787145101,0.292780831254502,0.00631658982120189,0.11283523533665
"AL365181.2",0.00713442380444599,0.126661627042434,-0.019158689310972,3.16146857683908e-12
"HEXIM2",0.00713404208738534,0.260943633126492,-0.0112051026589671,0.00265218202221033
"VGLL2",0.00712637533586952,0.326417477867066,-0.00422796002344735,0.321517873678723
"AC009236.2",0.00712071761716992,0.0407979831636291,0.00239709874295915,0.240939794271095
"ZGRF1",0.00712057790266285,0.70350349345335,0.00783768244416507,0.475667126055692
"SLC11A1",0.00711851521144137,0.0189373669734159,-0.00286505051760159,0.107742063690426
"SLC35D1",0.00711494539774835,0.594462741411419,-0.017539693039115,0.0254696893197577
"NEK8",0.00711205188061305,0.272314321622541,-0.00697433088234629,0.0668371678946371
"SGMS2",0.00711185327081666,0.652210367036066,-0.0335590754534248,0.000295536710347662
"TEFM",0.00710935735423743,0.692333392293871,-0.0849675977967124,9.70435800310947e-16
"RNF144A",0.00710747879920116,0.575265395914845,0.00290718602025563,0.696361913918377
"AL359915.1",0.00710593834668302,0.0533261153939501,0.00178281327318189,0.409058937408053
"USP4",0.00710590379637316,0.745057955018347,-0.0473021326313946,0.00023010836495777
"AC034243.1",0.00710503181037903,0.00750753523148079,-0.000332372229973677,0.831320734792871
"SLC44A3",0.00710459248030852,0.153940027743981,-0.00154816445995493,0.596776727511948
"RNF34",0.0070995880521116,0.738338821009692,0.00868055890135528,0.486778827231919
"ITPKC",0.00708971575937758,0.191041625734811,-0.000451983463292851,0.887127757641894
"RNF26",0.00708629695816549,0.743391408905611,0.0134074871612199,0.291618292293322
"ORMDL3",0.00708353082980872,0.540185905000503,-0.0197277114762422,0.00368832450093623
"PTMA",0.00708163008681638,0.781928347720838,-0.384087658678622,6.93867050595332e-137
"MT-ND3",0.00708018815697066,0.834825931486665,-0.0426879901590388,0.0323386342023031
"PLPPR2",0.00707965369940513,0.557615319037209,0.00863025593036065,0.223581903773107
"ATP23",0.00707945276669438,0.602161751006921,0.00763199157160256,0.338641152230394
"FAN1",0.00707888336500941,0.721424403150547,-0.00898594092414935,0.440918000099632
"HIST1H2BJ",0.00707835095567166,0.653894336032241,0.000839362909858086,0.927867666131956
"MAPK11",0.00707813704800477,0.158050530017178,-0.00513428998255172,0.0812560453897337
"ZBTB44",0.00707241848650792,0.749503629576609,-0.00140114058002082,0.914228481808541
"LONRF3",0.00707133016052239,0.514209886958748,0.00280456703629331,0.659572015087268
"PIGZ",0.0070685847394572,0.470003066719878,0.0105390524228851,0.0666687853719468
"AP002813.1",0.00706308675112295,0.358516298779752,0.0129234001936137,0.00424043035040719
"ESRRG",0.00706278156360785,0.208479733995902,0.00524652999196708,0.111657700881624
"LINC01411",0.00706239422762328,0.399551913825592,0.0117293830783455,0.0172299625831017
"CWC25",0.00706137286348335,0.769432764587843,-0.108682957805599,1.82029112685811e-14
"FAM83A",0.00706105289464691,0.0954870475588623,0.00313930146098438,0.206914069809762
"DGKA",0.00705873466650154,0.455410128965537,0.000162557660657558,0.976649752309502
"AC018521.4",0.00705803435380675,0.000461098997732403,0.000318943147378094,0.787452690426558
"CSAD",0.00705764125049002,0.500175941382425,-0.00757643613910022,0.217834184566956
"MLLT11",0.00705177674066765,0.522387300683879,-0.0506774754182804,5.83717317862409e-15
"SEL1L",0.00705001174326074,0.758637214559531,-0.103343704230159,2.00218520478163e-14
"MARCH9",0.00704758635010129,0.660655139082625,-0.0564983379120272,2.18356216485044e-09
"NAP1L3",0.00704473446926426,0.407623627161831,0.00417432255595643,0.403453088137089
"EBP",0.00704433392124205,0.799275642787968,0.0505996455450157,0.00187864693608995
"KDM6A",0.0070423410263647,0.758390163210579,0.0181726106761777,0.176566498013179
"FGFRL1",0.00704105728672095,0.630714625568191,0.0218953695884856,0.0109383244623509
"KANSL1-AS1",0.0070409924725133,0.174807942086415,-0.00341378180139524,0.262622076791267
"ZBTB37",0.00703898253394945,0.610730271051025,0.0161864456594881,0.0462878973151158
"RPS6KA2",0.00703871888374908,0.648617602537278,-0.00195229569560683,0.829606784369761
"ARL4D",0.00703493586027559,0.471921261126468,-0.0245886953182747,1.88649923666341e-05
"LEPR",0.00703489784762703,0.564929291690258,-0.0259010250788963,0.00031084203123003
"Z69733.1",0.00702997269003171,0.172595043579189,-0.00972097337902052,0.00132665984184039
"ZNF451-AS1",0.00702718361308556,0.476458815473583,0.00140711724243875,0.808190519694448
"SMKR1",0.00702679797313951,0.412027173519635,0.00470777516150315,0.349379622090289
"AC073167.1",0.0070194129025651,0.409424023335554,-0.00932066269586849,0.0622068813804324
"AC008875.2",0.00701435996175213,0.198166423264435,0.0066831323088087,0.0368598193916357
"ACTR5",0.00701102739261342,0.600417689359597,0.000485642636477046,0.950738755161594
"SDK2",0.0070104331337025,0.346119322153668,-0.00635365814076359,0.145997140890007
"C1orf56",0.0070092872091133,0.697326607588729,-0.0351748597384467,0.000894467706724026
"RIC8B",0.00700762663226874,0.722761500830129,-0.00126511345825237,0.913159154195586
"GOLGA8N",0.00700676309967404,0.00032855526590624,0.00210915740161616,0.0655321547582842
"AC006460.2",0.0069999281113486,0.298654067163251,0.000172344547073669,0.965245329343688
"F8",0.0069947922193843,0.252657894651793,0.00206620790080167,0.56504072311759
"NKD2",0.00699380845513082,0.187560032408626,0.00249442660704257,0.423515650279429
"GMFB",0.00697797528296266,0.802624348697853,-0.0151577937262766,0.355250262462845
"VPS39",0.00697722584827493,0.640332505170282,-0.0325100440020176,0.000211593337177804
"NUDT21",0.0069750883863481,0.819452904953167,0.0330300427284614,0.0657524785988297
"LINC02535",0.00697321073998218,0.0968718810980952,-0.00165700610007824,0.501718267812296
"ADGRG2",0.00696723651280112,0.21184549834322,0.00392633430686951,0.230918005570275
"PPP6R3",0.00696639927857808,0.85052672244376,0.0645147113419085,0.00297414457348152
"ITGB1-DT",0.00696617667789799,0.60669661682116,0.0124884544169152,0.116125604500652
"POU5F2",0.00696585344095878,0.157030792218282,0.00206369130144981,0.475297098165426
"ARSA",0.00696578114274371,0.0874930390334518,0.000377585437036558,0.874668406850628
"ANKRD18B",0.00696384145833477,0.729894398288471,-0.0478227259150335,5.47360846993916e-05
"ZBTB1",0.00696110036907359,0.744785085072926,0.0352443369570248,0.00502606056883762
"GPR68",0.00695950482852213,0.0825719709867918,-0.00211069446077691,0.369973558612387
"HCN2",0.00694665160080421,0.506711967606346,0.0233921979039666,0.00014196601075507
"BASP1-AS1",0.00694542190239945,0.293595615705132,-0.00777439897662767,0.045340836120619
"PGGHG",0.00693787270059807,0.458106097434358,0.00613566265912341,0.263894168429854
"BRD4",0.0069359517025399,0.835108444768638,0.0119999027642893,0.539758121313994
"NHSL1",0.00693552798274554,0.808248082585209,0.0104717927011926,0.53269084251566
"SPATA2",0.0069348224545203,0.510897594923174,0.000630247384101135,0.918965986666292
"ZNF74",0.00693063569362528,0.419329396296719,0.00718506024667843,0.154022753630991
"CD14",0.00692903513426771,0.192486692292232,0.00326234826488245,0.296113391050849
"FAM215B",0.00692700557603424,0.189360742328212,-0.00107782212525823,0.728034111065511
"SMAD1-AS1",0.00692371573241739,0.0454158685370164,0.00229400176320673,0.258957093911111
"XRCC5",0.00691869841894495,0.832316636628119,0.0496773267861878,0.00965853660775287
"MUC20",0.00691675452707722,0.0558823273114872,2.9528098240746e-05,0.988909819224296
"AL137802.1",0.00691461549489341,0.281947616294443,-8.71224632186759e-05,0.981583185229187
"LINC00887",0.00691315408086517,0.0108654203758552,0.00097912023443457,0.538965889372731
"GDAP2",0.00691255589894668,0.665271404449834,-0.00215459829887516,0.818391233324593
"AC136604.3",0.00691185238971421,0.175125490791235,-0.00107290640331575,0.720044213563905
"M6PR",0.00691139434324894,0.79365173638306,-0.00722299949704776,0.641607099297092
"AJUBA",0.00690790131437838,0.601610194659878,-0.0194344619367093,0.0124080102405287
"SNTA1",0.00690770683788238,0.597968658173795,-0.0138455044015343,0.0719509270182486
"LINC02300",0.00690762971770059,0.179900433265671,-0.00219427592024157,0.468214359984239
"FRMD6-AS2",0.00690647161689997,0.529073822037567,-0.000711821861280583,0.912045804096078
"STS",0.00690038204654003,0.432705040616902,0.0156829373033277,0.00240492572093322
"DDX20",0.00689697859537583,0.707140770597285,-0.0167657787511954,0.119972505339383
"AL358472.4",0.00689446459597065,0.30570769070633,0.00246892777051556,0.53226350218106
"PSMA3",0.00689279278778682,0.838453236877498,0.0253770266068048,0.201270058287775
"FAP",0.00689010902037119,0.119558305263364,-0.00254244326541188,0.328035988700595
"RELA-DT",0.00689003177186301,0.367575502055415,0.0160578885175479,0.000351925430871358
"PGR",0.00688654033093417,0.2208943809845,0.00684951609758714,0.0381809519322724
"ZDHHC13",0.00688616155637485,0.681766908890328,-0.0112828485091269,0.252655283761181
"HIRA",0.00687995986701025,0.648523398175222,0.024134135517738,0.00649484446816226
"TMC3-AS1",0.00687868464614429,0.544213085328069,0.0262438202680437,8.24587098055125e-05
"ZNF513",0.00687867638121373,0.221868854649724,-0.000679626560000116,0.837168309376675
"TPM2",0.00687832020738029,0.841098294925323,-0.198385980435047,1.05752118933026e-22
"SLC35A2",0.00687725864880634,0.579279022798845,-0.0210498217555739,0.00387052996508864
"AC107959.2",0.00687635464631972,0.047924561412118,0.00403526500588479,0.0481046416032746
"CDCA2",0.00687297365978065,0.785023576537115,0.0296363811630965,0.0452396906358804
"HOXB6",0.0068721526614273,0.648314539766732,-0.0245681789139216,0.00551131079642387
"NTSR1",0.00686964775793638,0.773857133399451,0.111841845024535,1.95573440404944e-15
"ARFGEF3",0.00686741022544943,0.709248813820535,-0.00690720384371474,0.523118320198188
"C20orf194",0.00686503645653479,0.644327031103374,0.00832893006286442,0.340260285268015
"NDST2",0.00686299898234215,0.524879571555533,0.00227141189053242,0.720103257685685
"TACR2",0.00686219848386034,0.00365724346818908,-0.000342796240890737,0.8046856411414
"PNRC2",0.00685646333995537,0.798876369785717,0.00558761041476911,0.723668762027901
"AC010996.1",0.00685412645508244,0.435918142242488,0.0268314984409362,2.13293972140717e-07
"DAGLA",0.00685352783315417,0.404012550774709,0.0123653925412981,0.010379230531195
"AC092919.1",0.00685105390795041,0.543034827650799,0.00255713628779211,0.699090186410642
"AC139099.2",0.00684560671855096,0.0105635942112056,-0.000731286173725047,0.641799328885545
"AC000065.2",0.00684416141264246,0.028563340430669,0.00180420459062533,0.32565778858431
"DHRS4",0.00684361927262838,0.520049900680719,-0.00169834653300063,0.785763549557485
"FOXL2",0.00684294845100387,0.397689951723846,-0.0142956575325873,0.0026350218233737
"AC007529.2",0.00683672996290238,0.15926438429055,-0.00148431447083864,0.602808951807649
"AC110611.1",0.00683341418100035,0.137094911148273,0.00499402429557493,0.0643273259962683
"CUTA",0.00682941013904436,0.837763582481261,0.0734460201504085,0.000178854862346539
"LRR1",0.00682919429058569,0.823970543854938,0.0509246746165788,0.00475235800111328
"SHLD2",0.00682916540945471,0.800297189019874,-0.017353030772075,0.273776078149259
"TBC1D8B",0.00682914024822576,0.505887255787926,0.000471855616865488,0.937616148808164
"TCF4-AS2",0.0068267279559157,0.0188602851225316,0.00204268239660156,0.231463045166232
"E2F3-IT1",0.00682557096709183,0.033809432651278,0.00123635201517662,0.512675250754592
"AC099520.1",0.0068237220453291,0.201478060504728,-0.00533811969053809,0.0888795596341436
"ABCA5",0.00681629623131654,0.481149281120077,-0.0233365158762957,4.06521544440877e-05
"SLC19A3",0.00679891273683768,0.224582026507484,-0.00730843934540232,0.0262528520973278
"AC127024.5",0.00679762690193752,0.0926486138893353,0.000738302738695336,0.755788550456333
"SCO1",0.00679081687784062,0.834585485832743,-0.0476999657423477,0.0125285848019101
"LOH12CR2",0.00678894753621142,0.212900434160157,0.000123306511798775,0.969269525705149
"PAF1",0.00678732313135687,0.740667782090929,0.0106247775402341,0.377706394574586
"CCDC136",0.00678461023303473,0.381661534909489,0.00789927055932181,0.0828923141236353
"FANK1",0.00678111206343387,0.290076012584071,-0.00293880299258502,0.434981308933927
"KLHL3",0.00677750956727114,0.236283314088931,-0.00115552005696284,0.730977203161113
"GTF2IRD2",0.00677470353903524,0.296624661783066,0.00468874033979142,0.218734903474337
"AC023051.1",0.00677185284058243,0.203267492897675,0.00270198152934522,0.387367583095594
"AC006329.1",0.0067716408080657,0.67121541724147,-0.0489438702150085,1.80835877601995e-07
