"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOMF_ELECTRON_TRANSFER_ACTIVITY","0.000129822382541247",0.120723013728584,"0.518848077743792","-0.4025365777159","-1.82751787167603","112","c(""MT-CO1"", ""MT-CO2"", ""MT-ND4"", ""MT-ND5"", ""MT-CO3"", ""UQCRB"", ""COX5A"", ""GLRX2"", ""AOC2"", ""MT-ND3"", ""MT-ND1"", ""AKR1B1"", ""MT-ND2"", ""NDUFV2"", ""UQCR11"", ""NDUFC2"", ""NDUFB2"", ""NDUFS2"", ""MT-CYB"", ""NDUFS3"", ""SURF1"", ""NDUFV3"", ""NQO2"", ""NDUFB6"", ""HAAO"", ""FDX2"", ""NDUFB7"", ""SRD5A1"", ""ASPH"", ""DEGS1"", ""GLDC"", ""NDUFA6"", ""NDUFA12"", ""CIAPIN1"", ""UQCRFS1"", ""GPX2"", ""NDUFB8"", ""GSR"", ""AKR7A2"", ""ETFA"", ""ALDH4A1"", ""NDUFS5"", ""NDUFA3"", ""NDUFA7"", ""NDUFS8"", ""NDUFV1"", ""NDUFA4"")"
"GOCC_RIBOSOME","0.00025629002654812",0.187256477254337,"0.49849310876659","-0.330226416320609","-1.63082364540095","207","c(""RPS4X"", ""MRPL43"", ""MRPS9"", ""MRPL3"", ""MRPS12"", ""RPL36"", ""MRPL4"", ""RPL36AL"", ""MRPL27"", ""RPL34"", ""RPLP0"", ""RPS27A"", ""RPL6"", ""MRPS10"", ""RPL7"", ""RPS9"", ""RPL30"", ""RPS24"", ""MRPL10"", ""MRPL28"", ""RPS13"", ""RPL36A"", ""RPLP2"", ""MRPS16"", ""MRPS24"", ""MRPL57"", ""UBA52"", ""RPL17"", ""MRPS2"", ""RPS15"", ""RPL7L1"", ""MRPL9"", ""MRPS15"", ""MRPS34"", ""MRPL37"", ""MRPS11"", ""RPL11"", ""RPL29"", ""APEX1"", ""RPS8"", ""AURKAIP1"", ""MRPL41"", ""MRPL49"", ""RPL41"", ""MRPL22"", ""MRPL21"", ""RPS19"", ""MTERF4"", ""RPS12"", ""ZCCHC17"", ""RPL14"", ""LARP4B"", ""MRPL46"", 
""RPS5"", ""RPL4"", ""HSPA14"", ""MRPL45"", ""RPL3"", ""RPL22L1"", ""MRPL1"", ""SF1"", ""RPL26"", ""RPS10"", ""DHX29"", ""RPL32"", ""RPL31"", ""RPS25"", ""MRPL30"", ""RPS27"", ""RPS3"", ""GADD45GIP1"", ""MTG1"", ""DAP3"", ""MRPL39"", ""NDUFA7"", ""RPSA"")"
"GOCC_VACUOLAR_MEMBRANE","0.000229290440108194",0.187256477254337,"0.518848077743792","-0.285097885048718","-1.51611345542605","409","c(""SLC66A1"", ""ECE1"", ""ATP6V0D1"", ""PLEKHF1"", ""SZT2"", ""VAMP7"", ""LAMTOR1"", ""BLOC1S2"", ""SNX14"", ""CYB561A3"", ""RNF167"", ""ABCB6"", ""SLC38A9"", ""ABCA3"", ""NCSTN"", ""VNN1"", ""WDR24"", ""CTSA"", ""CD63"", ""MAP1LC3B2"", ""ATP6V1A"", ""AP2S1"", ""GNA11"", ""KIF5B"", ""KXD1"", ""CDIP1"", ""AP1M1"", ""GFAP"", ""VTI1B"", ""MTMR2"", ""NDUFC2"", ""NPRL2"", ""HPS6"", ""ATP6V1C2"", ""MYO6"", ""STX17"", ""WDFY3"", ""ARL8B"", ""DTX3L"", ""RNASEK"", ""ATG9A"", ""ATRAID"", ""MFSD8"", ""SPPL2A"", ""FLCN"", ""CPNE1"", ""RAB3D"", ""TMEM165"", ""CD74"", ""BORCS6"", ""AP1M2"", ""UBA52"", ""ATP6V1B2"", 
""TFEB"", ""ABCD1"", ""MAP1LC3A"", ""MCOLN2"", ""WDR41"", ""HLA-DPA1"", ""MANBA"", ""LAMTOR3"", ""SYNGR1"", ""TMEM175"", ""RHEB"", ""RAB14"", ""LRP2"", ""TM9SF1"", ""PLD1"", ""TMEM74"", ""HSPA8"", ""AHNAK"", ""AP2A1"", ""HLA-DRA"", ""PRCP"", ""CHMP2A"", ""EEF1A1"", ""HLA-F"", ""ATP6V0C"", ""CCZ1"", ""VAC14"", ""VPS13B"", ""VAMP8"", ""SLC22A17"", ""SLC26A11"", ""ATP6V0E2"", ""CCZ1B"", ""BLOC1S1"", ""TRIM23"", ""IFITM2"", ""GPLD1"", ""DDOST"", ""KLC2"", ""ATP6V0A4"", ""TMEM30A"", ""SLC39A14"", ""SLC38A7"", ""BRI3"", ""TCIRG1"", ""LAMTOR2"", ""MREG"", ""SLC2A8"", ""VPS41"", ""STX7"", ""TMEM9B"", ""IFITM3"", 
""CTSD"", ""HPS4"", ""TMBIM1"", ""ATP6V1G2"", ""SLC15A4"", ""CLN5"", ""RRAGB"", ""GPR137B"", ""SLC36A1"")"
"GOMF_NADP_RETINOL_DEHYDROGENASE_ACTIVITY","0.000242113455374277",0.187256477254337,"0.518848077743792","-0.796722997571168","-1.95825452659803","9","c(""AKR1B1"", ""RDH10"", ""RDH13"")"
"GOCC_LARGE_RIBOSOMAL_SUBUNIT","0.000342008273412788",0.233226841915961,"0.49849310876659","-0.388976654585282","-1.76070028794565","109","c(""MRPL43"", ""MRPL3"", ""RPL36"", ""MRPL4"", ""RPL36AL"", ""MRPL27"", ""RPL34"", ""RPLP0"", ""RPL6"", ""RPL7"", ""RPL30"", ""MRPL10"", ""MRPL28"", ""RPL36A"", ""RPLP2"", ""MRPL57"", ""UBA52"", ""RPL17"", ""RPL7L1"", ""MRPL9"", ""MRPL37"", ""RPL11"", ""RPL29"", ""MRPL41"", ""MRPL49"", ""RPL41"", ""MRPL22"", ""MRPL21"", ""MTERF4"", ""ZCCHC17"", ""RPL14"", ""MRPL46"", ""RPL4"", ""MRPL45"", ""RPL3"", ""MRPL1"", ""RPL26"")"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS","0.000391089001912328",0.250028087535075,"0.49849310876659","-0.679397862889106","-1.97147502790579","15","c(""MT-CO1"", ""MT-CO2"", ""MT-CO3"", ""COX5A"", ""SURF1"")"
"GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_INNER_MEMBRANE","0.000530120720956517",0.301255825259123,"0.477270815362862","-0.705046911835193","-1.9408733664204","13","c(""TIMM29"", ""TIMM22"", ""NDUFA13"", ""TRMT10B"", ""TIMM13"", ""AGK"", ""TIMM8A"", ""TOMM70"")"
"GOCC_OXIDOREDUCTASE_COMPLEX","0.000511081955947074",0.301255825259123,"0.477270815362862","-0.372936458478444","-1.70345333976137","115","c(""MT-CO1"", ""MT-ND4"", ""MT-ND5"", ""RAC2"", ""UQCRB"", ""MT-ND3"", ""MT-ND1"", ""MT-ND2"", ""RRM2"", ""NDUFV2"", ""NDUFA13"", ""UQCR11"", ""NDUFC2"", ""NDUFB2"", ""NDUFS2"", ""LDHB"", ""MT-CYB"", ""IDH3G"", ""NDUFS3"", ""NDUFV3"", ""GPD2"", ""NDUFB6"", ""NDUFB7"", ""RRM2B"", ""GMPR"", ""GLDC"", ""GPD1L"", ""NDUFA6"", ""BCKDHB"", ""PDHA1"", ""NDUFA12"", ""FOXRED1"", ""UQCRFS1"", ""RAC1"", ""NDUFA11"", ""MRPS36"", ""NDUFB8"", ""LDHA"", ""CYB5B"", ""ETFA"", ""NDUFS5"", ""NDUFA3"", ""NDUFA7"", ""NDUFS8"", ""DBT"", ""BCKDHA"", ""NDUFV1"", ""NDUFA4"", ""GMPR2"", ""RAC3"", ""IDH3B"", ""OGDH"", ""NDUFS1""
)"
"GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT","0.000841821658988833",0.400892225951291,"0.477270815362862","-0.393224760375907","-1.73680687790906","91","c(""MT-CO1"", ""MT-CO2"", ""MT-ND4"", ""MT-ND5"", ""MT-CO3"", ""UQCRB"", ""COX5A"", ""MT-ND3"", ""MT-ND1"", ""MT-ND2"", ""NDUFV2"", ""UQCR11"", ""NDUFC2"", ""NDUFB2"", ""NDUFS2"", ""MT-CYB"", ""NDUFS3"", ""NDUFV3"")"
"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE","0.00086221810254457",0.400892225951291,"0.477270815362862","-0.278834481675081","-1.45191789289748","343","c(""NBN"", ""NABP2"", ""NEK2"", ""TRIM39"", ""RNF167"", ""RAD51"", ""ANGEL2"", ""ATR"", ""PLK1"", ""AURKB"", ""NACC2"", ""CEBPA"", ""RBM14"", ""FEM1B"", ""NOP53"", ""RPA2"", ""RB1"", ""TAOK1"", ""ESPL1"", ""CEP63"", ""ZFYVE19"", ""FZD3"", ""DTX3L"", ""CDK2AP2"", ""SPDL1"", ""BRCA2"", ""TP53"", ""FBXO5"", ""RHOB"", ""NPM1"", ""NUF2"", ""MIIP"", ""SPC24"", ""CRADD"", ""TTK"", ""CHEK2"", ""TAOK3"", ""TELO2"", ""BTG1"", ""BTG3"", ""RINT1"", ""ABL1"", ""DOT1L"", ""DDX39B"", ""BMP7"", ""TAOK2"", ""ANAPC15"", ""MAD2L1"", ""HOXC9"", ""PPP2R5B"", ""PRPF19"", ""CDK5"", ""TMEM67"", ""BUB1B"", ""MAPK12"", ""CTDSPL"", 
""GTSE1"", ""ACVR1"", ""ATF5"", ""DONSON"", ""CLOCK"", ""RAD9B"", ""AURKAIP1"", ""DYNC1LI1"", ""CDC5L"", ""RUNX3"", ""PRMT2"", ""HUS1"", ""USP28"", ""CHMP2A"", ""HPGD"", ""HLA-G"", ""WDR76"", ""TOM1L1"", ""DNA2"", ""ADCYAP1"", ""FOXO4"", ""GEN1"", ""TRIM35"", ""PTPN3"", ""SIRT1"", ""CDC20"", ""HHEX"", ""TOM1L2"", ""BLM"", ""KAT2A"", ""RBL1"", ""CCNB1"", ""SOX2"", ""HTRA2"", ""THAP5"", ""USP47"", ""RPL26"", ""PROX1"", ""ZFP36L2"", ""NPPC"", ""ZFP36L1"", ""SPC25"", ""ATRIP"", ""RFWD3"", ""GPR132"", ""TNKS"", ""CTDSP1"", ""NUDT6"", ""TIMELESS"", ""CDKN2C"", ""E2F1"", ""WAPL"", ""BUB1"", ""GPER1"", ""SMARCA5"", 
""CDK5RAP3"", ""ORC1"", ""CDKN2D"", ""TRIP13"", ""BMP4"", ""CDK6"", ""PTEN"", ""MAP3K20"")"
