"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_NEUTROPHIL_CLEARANCE","0.465994962216625",0.909223408844329,"0.0959206777921745","-0.732399234469081","-1.06261791865583","5","c(""ANXA1"", ""HMGB1"")"
"GOBP_NIK_NF_KAPPAB_SIGNALING","0.481308411214953",0.909223408844329,"0.054568064667094","0.463259984971131","1.00145010925657","126","c(""GREM1"", ""SASH1"", ""APP"", ""NFAT5"", ""LIMS1"", ""PPM1A"", ""DICER1"", ""IL1B"", ""DLG1"", ""MAP3K14"", ""SPHK1"", ""PPM1B"", ""EGFR"", ""EDA"", ""RBCK1"", ""MALT1"", ""TRIM44"", ""RELB"", ""UACA"", ""AGO3"", ""TSPAN6"", ""TNFRSF10B"", ""MAP3K7"", ""LITAF"", ""TRAF4"", ""TRAF6"", ""NOD1"", ""RC3H1"", ""CHUK"", ""EIF2AK2"", ""TRIM6"", ""MKRN2"", ""REL"", ""PTPN22"", ""PDCD4"", ""NFKB1"", ""NMI"", ""BMP7"", ""BIRC3"", ""C1QTNF3"", ""NFKB2"", ""NR3C2"", ""HDAC7"")"
"GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY","0.462915601023018",0.909223408844329,"0.060640400949416","0.488242999180568","1.00558524259379","73","c(""SMURF2"", ""GPC6"", ""WNT5B"", ""SFRP1"", ""DAB2"", ""NLK"", ""PTK7"", ""SMURF1"", ""TIAM1"", ""ANKRD6"", ""NPHP3"", ""RYK"", ""DAAM1"", ""ABL1"", ""IFT80"", ""ROR2"", ""PRICKLE2"", ""WNT5A"", ""FZD6"")"
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC_3_5","0.471649484536082",0.909223408844329,"0.0965629554309422","-0.647366406137857","-1.04031675439291","9","c(""EXOSC4"", ""EXOSC8"", ""EXOSC2"", ""EXOSC3"", ""EXOSC9"", ""EXOSC5"")"
"GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION","0.482248520710059",0.909223408844329,"0.065681360193401","0.615080155398544","1.02189557711662","17","c(""NAA25"", ""CREBBP"", ""NAA35"", ""NAA15"", ""NAA38"", ""NAA50"", ""NAA30"", ""NAA80"", ""NAA16"")"
"GOBP_ORGANELLE_FUSION","0.478662053056517",0.909223408844329,"0.0542315935495841","0.459648653359475","1.00948974503777","157","c(""HUWE1"", ""CHCHD3"", ""VTI1A"", ""OPA1"", ""TBC1D4"", ""PID1"", ""SPHK1"", ""CHMP2B"", ""EEA1"", ""AFG3L2"", ""MIGA1"", ""STX16"", ""ERC2"", ""VAMP3"", ""CDK1"", ""VAT1"", ""USO1"", ""RAB7A"", ""BET1"", ""PIKFYVE"", ""MIGA2"", ""SPG11"", ""VPS4A"", ""SEPTIN8"", ""MFN2"", ""CLN3"", ""RAB34"", ""ATP13A2"", ""SNAP23"", ""VPS8"", ""RAB8B"", ""PLEKHM1"", ""VTI1B"", ""STX7"", ""VIPAS39"", ""GNAI3"", ""RUBCNL"", ""MFN1"", ""SEC22B"", ""SYT9"", ""RCC1L"", ""VAV3"", ""CHMP7"", ""DOC2A"", ""PLD6"", ""C2CD5"", ""PARL"", ""MCL1"", ""VAMP4"", ""VPS39"", ""PIP4K2A"", ""TSNARE1"", ""CORO1A"", ""CHMP1B"", ""ANKFY1"", 
""SNAP29"", ""PRKN"")"
"GOBP_OTOLITH_MORPHOGENESIS","0.48099173553719",0.909223408844329,"0.0713052987340038","0.753580998680353","1.0607043866632","5","c(""LRIG1"", ""BLOC1S5"", ""LRIG3"", ""TTC39C"")"
"GOBP_OXIDATIVE_DEMETHYLATION","0.475482912332838",0.909223408844329,"0.0665892104103933","0.607135553088792","1.01541739001742","18","c(""FTO"", ""ALKBH1"", ""TET3"", ""ALKBH2"")"
"GOBP_PARAXIAL_MESODERM_FORMATION","0.482084690553746",0.909223408844329,"0.0704500850658419","0.71307080153572","1.04782542685792","7","c(""EXOC4"", ""WNT5A"")"
"GOBP_PARAXIAL_MESODERM_MORPHOGENESIS","0.48314606741573",0.909223408844329,"0.0696133438850965","0.686185275159829","1.04901129271586","10","c(""EXOC4"", ""SMAD2"", ""WNT5A"")"
"GOBP_PENTOSE_PHOSPHATE_SHUNT_NON_OXIDATIVE_BRANCH","0.483443708609272",0.909223408844329,"0.0711327399327894","0.73031505670029","1.04809515878756","6","c(""RPE"", ""SHPK"", ""TALDO1"", ""TKT"")"
"GOBP_PLATELET_AGGREGATION","0.464194373401535",0.909223408844329,"0.0605092988656667","0.487841508535088","1.00559079217516","74","c(""PRKG1"", ""UBASH3B"", ""PRKCA"", ""ACTN1"", ""RAP2B"", ""MYH9"", ""SERPINE2"", ""PIK3CB"", ""METAP1"", ""VCL"", ""FLNA"", ""JAK2"", ""PRKCQ"", ""LYN"", ""PDPN"", ""FIBP"", ""CD9"", ""SLC7A11"")"
"GOBP_PLUS_END_DIRECTED_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE","0.462540716612378",0.909223408844329,"0.0725351864394589","0.724592076919074","1.06475542212698","7","c(""KIF13A"", ""FYCO1"", ""KIFAP3"", ""KIF5B"", ""MAPT"", ""KIF3A"")"
