"BE2_ranks","gene"
0.0445609505675156,"ZNF609"
0.0445543952567325,"AL606834.1"
0.0445435205915786,"IMPACT"
0.0445181878892542,"TCP1"
0.0445174470241574,"MYO15B"
0.0445145192868196,"ADCK1"
0.0445106231305215,"ZNF606"
0.0444934849029417,"TNKS2"
0.0444810950097717,"AC027319.1"
0.0444676304673341,"NAA10"
0.044465578514881,"ADORA2A-AS1"
0.0444613593084156,"HTR7"
0.0444584007004666,"TSPAN6"
0.0444578815125036,"SRSF11"
0.044445864005768,"PML"
0.0444213398913825,"COX18"
0.0444182305190209,"CUEDC1"
0.0444138826258348,"BVES"
0.044411843028229,"AC006058.3"
0.044407699760342,"HIST1H4J"
0.0443992747403415,"RAB5C"
0.0443773945527167,"AL627316.1"
0.0443773945527167,"HIPK1-AS1"
0.0443773945527167,"RC3H1-IT1"
0.0443773945527167,"LINC01732"
0.0443773945527167,"AC073869.5"
0.0443773945527167,"AC012501.2"
0.0443773945527167,"CRYBA2"
0.0443773945527167,"AC017028.1"
0.0443773945527167,"AC104435.2"
0.0443773945527167,"AC068759.1"
0.0443773945527167,"AC034222.2"
0.0443773945527167,"AC104118.1"
0.0443773945527167,"AL355613.1"
0.0443773945527167,"SLC35G5"
0.0443773945527167,"AC009646.2"
0.0443773945527167,"AL136317.2"
0.0443773945527167,"LIPK"
0.0443773945527167,"GPC6-AS2"
0.0443773945527167,"MEG3"
0.0443773945527167,"AC008105.1"
0.0443773945527167,"AQP4"
0.0443773945527167,"AC021701.1"
0.0443773945527167,"AC004528.2"
0.0443773945527167,"AC092295.2"
0.0443773945527167,"LILRB4"
0.0443756857256546,"COX7C"
0.0443705971966961,"ATF2"
0.044360210701129,"MAN1B1"
0.0443587155885038,"MTHFD2L"
0.0443474930571364,"ZNF160"
0.0443420247680583,"ALDH9A1"
0.044324265907219,"MEIS1"
0.0443096383794177,"KCNN2"
0.0442924157753279,"MYCBP2-AS1"
0.0442493931035955,"AZIN2"
0.0442310031155308,"KCNT2"
0.044230884495076,"SNRPA1"
0.0442159628031884,"EEPD1"
0.0442099263583298,"GZMM"
0.0441763993914461,"DMGDH"
0.0441676170438023,"NF1"
0.044150375557307,"MEMO1"
0.0441400091990329,"AL138999.2"
0.0441089871833768,"ATG4A"
0.0441016742182233,"MFHAS1"
0.0440998629565691,"ABHD15-AS1"
0.044098780923575,"SLC25A51"
0.0440986398615133,"GTF2F2"
0.0440646578467077,"AC147651.4"
0.0440521473912711,"MEAF6"
0.0440514090157102,"AL162377.1"
0.0440474357168264,"HPGDS"
0.0440308995659462,"ATP11C"
0.044024820095015,"SMC1B"
0.0439985112215733,"ABCB11"
0.0439889532207337,"GRID2IP"
0.0439828196879473,"CCBE1"
0.0439690411090835,"CFP"
0.0439670192469033,"RNF168"
0.0439496560141839,"AC005291.1"
0.0439470748036955,"TNFRSF6B"
0.0439166645291699,"HERC3"
0.0439042467398014,"OSBPL10"
0.0439018139564548,"MTCH1"
0.0438960493379147,"LAMP1"
0.0438919183337055,"Z95331.1"
0.0438783057418991,"FDXACB1"
0.043876806092699,"LINC02649"
0.0438659449969659,"SAMD13"
0.0438636848134445,"NOVA2"
0.0438558416520979,"IGSF6"
0.0438525106710655,"AC068620.1"
0.04384747161549,"PRDM8"
0.04382283633824,"FMN2"
0.0438130070317329,"CLK1"
0.0438106604392649,"C12orf76"
0.0438095531725428,"KIF22"
0.04378993912654,"DGCR8"
0.0437767745640726,"AC092807.3"
0.0437649563969662,"TEAD1"
0.0437552815449683,"AL513523.3"
0.0437552815449683,"ZNF860"
0.0437552815449683,"STEAP4"
0.0437552815449683,"AC011676.2"
0.0437552815449683,"ERBB3"
0.0437552815449683,"C13orf46"
0.0437552815449683,"AC105137.2"
0.0437552815449683,"LINC01566"
0.0437552815449683,"AC011509.2"
0.0437552815449683,"AC008532.1"
0.0437518411142137,"B4GALT2"
0.043725311499576,"PWWP2B"
0.0437149047740001,"MIEN1"
0.0436463960169148,"STOX1"
0.0436390643560099,"TMEM168"
0.0436388146343249,"KLC4"
0.0436372946305064,"COL4A4"
0.0436235362308102,"CNIH4"
0.0436232217727297,"ARHGAP26"
0.0436069990454492,"ADM2"
0.0436059315395837,"ALOX5"
0.0435902265757139,"CCNK"
0.0435655268389405,"NOP2"
0.0435615639079029,"PRSS12"
0.043549092678345,"MOB2"
0.0435069695298749,"KCNJ2"
0.043499799282939,"AP001363.2"
0.0434912940722337,"AL391095.1"
0.0434815322991033,"AC006449.2"
0.0434799449463284,"HIST1H4E"
0.0434768881376425,"MRPL20"
0.0434763931504488,"SFN"
0.0434734176313293,"PALM"
0.0434688961926271,"XRRA1"
0.0434661599260689,"AP002478.1"
0.043456108024741,"EYA2"
0.0434438275760648,"RAB7A"
0.0434421769481273,"AC092115.3"
0.0434415294941104,"MIS18A"
0.0434404908580475,"BPTF"
0.0434333314830657,"CGN"
0.0434323613687039,"RNF111"
0.0434206400719093,"AC106786.2"
0.0434137552379781,"OSMR-AS1"
0.043410232351552,"BRI3BP"
0.0434070943072177,"AC012170.3"
0.0433857213101455,"ACSF2"
0.0433811241446855,"NANS"
0.0433802577171135,"PIGBOS1"
0.0433712062119942,"UNC13A"
0.0433646548127101,"ARHGEF26-AS1"
0.0433315703062705,"EXOC2"
0.0433262040688422,"PREPL"
0.0433219298901059,"EDA"
0.0433163201514784,"AC046143.1"
0.043305472574623,"MRPL24"
0.0433052535487582,"SPA17"
0.0432939649724406,"TXLNG"
0.043292391046778,"PARP10"
0.0432892220738848,"NUP153"
0.0432786789747308,"ARPC1B"
0.0432656018695462,"AC018797.3"
0.0432646906227169,"L2HGDH"
0.0432644258913405,"SYT15"
0.0432596137593741,"CUX2"
0.0432471337811386,"NAPB"
0.0432469476691921,"AC097717.1"
0.0432463756883856,"POP5"
0.0432386818291251,"AC027237.3"
0.0432063518121879,"ARG1"
0.0431911527967988,"Z99758.1"
0.0431903819221164,"ARRDC1-AS1"
0.0431897420814147,"AC011997.1"
0.0431839692183767,"AC009269.2"
0.0431725183588616,"DLG5"
0.0431687034318542,"AC104785.1"
0.0431634656352103,"AC008269.1"
0.0431522952349701,"ZUP1"
0.0431420167692834,"MAF1"
0.0431364051245939,"AL139383.1"
0.0431196242346916,"PTGES2"
0.0431092743659837,"STXBP5-AS1"
0.0431026025131187,"TMED8"
0.0430972883997319,"FBXO11"
0.0430673553961632,"HRAS"
0.0430653582848262,"ZNF710"
0.0430621170083602,"TUFM"
0.0430483066929128,"COA3"
0.0430440958349789,"AGPS"
0.0430156286732794,"LINC01409"
0.0430142330245945,"PCSK2"
0.0430132185272936,"CCDC85C"
0.0430120703263734,"VPS13C"
0.0430092678115718,"NBPF15"
0.0430089780353454,"MAGED1"
0.0430061633504582,"CDCP1"
0.0430024139666423,"CEP97"
0.0429958789556939,"AC008147.2"
0.042979611127739,"YRDC"
0.0429530155338234,"GTDC1"
0.042945429241609,"KDM4D"
0.0429452973813985,"ACOT7"
0.0429352527075456,"SMARCA5-AS1"
0.0429290203034971,"PCED1A"
0.0429257975346372,"PLA2G2C"
0.0429257975346372,"AL009181.1"
0.0429257975346372,"CFAP65"
0.0429257975346372,"MSANTD1"
0.0429257975346372,"DNAH8"
0.0429257975346372,"AC004837.2"
0.0429257975346372,"SPOCK2"
0.0429257975346372,"LIPN"
0.0429257975346372,"ABCC8"
0.0429257975346372,"AP000880.1"
0.0429257975346372,"AC009509.4"
0.0429257975346372,"AC090679.2"
0.0429257975346372,"AC073655.2"
0.0429257975346372,"AL355773.1"
0.0429257975346372,"PLD4"
0.0429257975346372,"NPIPA3"
0.0429257975346372,"AC145285.3"
0.0429257975346372,"AC009093.6"
0.0429257975346372,"AC116348.3"
0.0429257975346372,"AC046158.1"
0.0429257975346372,"CBFA2T3"
0.0429257975346372,"AC010463.3"
0.0429257975346372,"AL109763.1"
0.0429257975346372,"DSCR9"
0.0429090933927512,"NOL6"
0.0428918279308715,"AL390719.3"
0.0428658044553343,"DCAF10"
0.0428571260118973,"ART5"
0.0428550396071746,"CASTOR2"
0.0428532644454873,"DHODH"
0.0428382394141588,"AC139493.2"
0.042826069027553,"CALB2"
0.0428256868055115,"TRIP11"
0.042799539022756,"AC018521.5"
0.0427823612598742,"TESMIN"
0.0427735482168683,"AC107027.1"
0.0427683701652477,"MYO9A"
0.0427441413418961,"ABCG1"
0.042743817993517,"AL158801.3"
0.0427375631318841,"NASP"
0.0427321958329255,"AL138831.1"
0.042710377518241,"UBE2O"
0.0427079092200351,"CCDC73"
0.0426987141011373,"AC006041.2"
0.0426973556379838,"GSC"
0.0426937033767578,"AL591519.1"
0.0426876490068328,"C10orf67"
0.0426736586654669,"AP001527.2"
0.0426655281618056,"SP9"
0.0426537479448776,"PDE3A"
0.0426456025889942,"EHBP1"
0.0426409165109005,"LAMA4"
0.0426397638301663,"SLC24A4"
0.0426337430979096,"FMNL1"
0.0425931025818193,"TMEM186"
0.0425876421616909,"ZSCAN23"
0.0425769049280442,"SLC27A3"
0.0425762254636146,"SEMA6D"
0.0425699554370883,"NIM1K"
0.0425671053968875,"AC010761.1"
0.0425582945088383,"RXFP1"
0.0425554290239294,"ALG12"
0.0425442942130684,"PLD3"
0.0425422496211978,"RNF157"
0.0425315690743805,"AL121574.1"
0.0425274151013247,"CEBPD"
0.0425259818551558,"RRM1"
0.0425065913315725,"MRPL50"
0.0425055578946326,"SEPSECS"
0.0424964780045101,"SPDYA"
0.0424890801472305,"PAK4"
0.0424799741462383,"GALNT12"
0.0424499094085628,"CACNA1D"
0.0423878863090154,"AC008443.5"
0.0423856765000075,"INPP5A"
0.0423740671806426,"MS4A6E"
0.0423740671806426,"LINC02129"
0.0423636580189359,"C12orf60"
0.0423617067670443,"HLA-E"
0.0423472383569307,"SUMO3"
0.0423315670997158,"AC010343.3"
0.0423246801471615,"SFRP4"
0.0422826128594191,"CELSR2"
0.0422806377225021,"LMO2"
0.0422684884438961,"AL080250.1"
0.04225299029465,"UBE2K"
0.0422505846833472,"SLC35G2"
0.0422471933623036,"CPT1B"
0.0422352088827727,"POTEI"
0.0422344604772578,"CSNK1A1"
0.0422181177691424,"LMO7"
0.0422125023952544,"SYVN1"
0.0422029151995277,"OR51M1"
0.0422010222378642,"PRRC2C"
0.0421950468696148,"TYW5"
0.0421912630514287,"LINC02265"
0.042186142351306,"NPDC1"
0.0421791868671792,"MACO1"
0.0421727846135845,"ARHGEF11"
0.0421691239700408,"SLC22A18AS"
0.0421485045138188,"RASGEF1A"
0.042138059575063,"DHX40"
0.0421302523195064,"LRP1B"
0.042096313524306,"IGSF21"
0.042096313524306,"AL049548.1"
0.042096313524306,"MAFA"
0.042096313524306,"DNAJB5-DT"
0.042096313524306,"CIB3"
0.042096313524306,"C22orf34"
0.0420850273556814,"ZC2HC1A"
0.0420845931044663,"NCOA3"
0.0420742379154312,"POLR2J3"
0.0420651211583105,"AP002954.1"
0.0420485840518975,"MCM8"
0.0420319703226619,"AGPAT1"
0.0420105174195487,"MTFP1"
0.0419995985944545,"SMIM3"
0.0419972198686887,"AL592435.1"
0.0419910569751622,"BET1L"
0.0419811822268528,"TTC12"
0.041970002629299,"UFSP2"
0.0419686606640861,"AC034231.1"
0.0419632905662197,"RGS2"
0.0419549411690973,"GCH1"
0.0419547254071783,"MED16"
0.0419531292298341,"ZNF823"
0.0419524926992031,"AC004112.1"
0.0419386277780084,"AL139021.1"
0.0419325630033999,"NYAP2"
0.0419001218525985,"RARRES1"
0.0418978658162936,"WDR91"
0.0418903817946705,"DNAJC3"
0.0418806377304062,"AC026471.1"
0.0418772743751208,"NLE1"
0.0418721642326063,"RPRD2"
0.0418712506377505,"CLMAT3"
0.0418605667866548,"RAD51D"
0.0418522362829383,"TXNDC17"
0.0418519164092105,"CASP2"
0.0418518431975325,"PDE1A"
0.0418306290677667,"ATOH8"
0.0417882456573278,"ERVMER61-1"
0.0417531871224325,"CENPF"
0.0417493085203387,"MCOLN1"
0.0417061024478117,"AC012625.1"
0.0417033829584563,"AP3M1"
0.0417033655398579,"THAP9"
0.0417028175892567,"DOCK9"
0.0416944462816177,"NRF1"
0.0416906968897639,"COL6A3"
0.0416865126795738,"FZD2"
0.0416815715191404,"AL033527.3"
0.0416815715191404,"AQP10"
0.0416815715191404,"IL37"
0.0416815715191404,"AC131025.3"
0.0416815715191404,"CELA1"
0.0416815715191404,"AC078864.1"
0.0416815715191404,"GLS2"
0.0416815715191404,"LRRC43"
0.0416815715191404,"TBC1D3L"
0.0416815715191404,"LINC01910"
0.0416815715191404,"RFPL1S"
0.0416789688434493,"LARP1"
0.0416711247596142,"TNC"
0.0416640876292625,"LINC00237"
0.0416525547200114,"AC034268.2"
0.0416503346666651,"AC025171.1"
0.0416471077352085,"AC138207.7"
0.0416378994488354,"MTCH2"
0.0416271246168501,"GGA2"
0.0416157110301636,"JAM3"
0.0416129873852222,"BX004807.1"
0.0415917785493119,"OGFRP1"
0.0415819241729254,"SPSB4"
0.0415662463817651,"NUTM2G"
0.0415581533371855,"ARL4A"
0.0415535419403051,"AL157829.1"
0.0415457726263343,"AC005062.1"
0.0415226999966443,"TRAPPC9"
0.0415160065632428,"TGFBR1"
0.0415119428172609,"RGMA"
0.0415089354933418,"MRPS30"
0.0414982268076359,"STAG2"
0.0414864335227692,"HASPIN"
0.0414852676229106,"RERE"
0.0414701090908427,"EMID1"
0.0414495018959233,"C3orf80"
0.0414128993198372,"RTN4R"
0.0413841047084818,"ADAM9"
0.041378416328913,"ZNF318"
0.0413653892580241,"NCAPG"
0.0413527691232976,"LINC01322"
0.0413519439787697,"PRR16"
0.0413430308809848,"DMPK"
0.0413367132626253,"TMEM52"
0.0413120651482916,"GMIP"
0.041305880178319,"SOX13"
0.0412954286459261,"LINC01491"
0.0412927430791077,"TRIM52"
0.041280380316163,"ZNF544"
0.0412713259590179,"ABHD12B"
0.0412668295139749,"LINC01350"
0.0412668295139749,"LGALSL-DT"
0.0412668295139749,"SMIM23"
0.0412668295139749,"AL359632.1"
0.0412668295139749,"OR52I2"
0.0412668295139749,"MGAT4C"
0.0412668295139749,"AC018563.1"
0.0412668295139749,"AC007598.2"
0.0412668295139749,"VEGFD"
0.0412667101040711,"ADH5"
0.0412559241815138,"TBCEL"
0.0412334256379841,"LINC00562"
0.0412314501571729,"P2RX4"
0.0412247924280657,"XRN2"
0.0412198033850816,"EID2"
0.0412183736043135,"OCRL"
0.0412044948931112,"AC087190.1"
0.041202585200768,"AHRR"
0.0411897609223254,"AC026316.2"
0.041180846833024,"OS9"
0.0411802913980433,"DAPK2"
0.0411786650477929,"RRAGC"
0.0411365013956838,"AC092645.2"
0.04113044363054,"AC092078.2"
0.0411201750766199,"TRAP1"
0.041117703503826,"CYB5R4"
0.0410979767511229,"RAB35"
0.041086609645618,"SLC43A2"
0.0410746170576561,"MAFF"
0.0410639377926666,"THOC7"
0.0410614225874385,"SUN2"
0.0410511422440875,"AL157938.2"
0.04104545868782,"PRKCI"
0.0410332240154386,"MYO16"
0.0410291900960696,"SSNA1"
0.041014360160684,"HMGN3"
0.0410042401075218,"SYTL2"
0.0410025924911221,"TUBD1"
0.0409815972999131,"HSPG2"
0.040979628594041,"BID"
0.0409763156740248,"TMEM218"
0.0409733978355529,"FAM184B"
0.0409681237658219,"OR2B6"
0.0409606941033062,"ZNF3"
0.0409493094117115,"NFIA"
0.0409488367087638,"FAM228B"
0.040941646759113,"BTBD3"
0.0409149024634045,"TTC29"
0.0408948038549123,"DNAH7"
0.0408809276909229,"IPO13"
0.0408806499031412,"MTTP"
0.0408798604416379,"AC007620.2"
0.040877136735678,"POT1"
0.0408735231206191,"DCST1"
0.0408615294268774,"DNAJC24"
0.0408520875088093,"AL137856.1"
0.0408520875088093,"LINC02814"
0.0408520875088093,"AC009478.1"
0.0408520875088093,"AC069272.1"
0.0408520875088093,"AC091982.3"
0.0408520875088093,"AL662791.2"
0.0408520875088093,"AC018464.1"
0.0408520875088093,"LINC02734"
0.0408520875088093,"AC015722.1"
0.0408520875088093,"AC010536.1"
0.0408520875088093,"ZNF442"
0.0408520875088093,"AL671710.1"
0.0408520875088093,"AL139398.1"
0.0408500230140624,"ISL2"
0.040836940551855,"AC018462.1"
0.0408367466472373,"WDR63"
0.0408284148715036,"SH3GLB2"
0.0408169037045655,"KAZN"
0.0408156043503374,"PC"
0.0408147348468335,"AP003392.5"
0.0407993568912435,"ZNF200"
0.0407841750896053,"PNPLA3"
0.0407638749093094,"TSPOAP1-AS1"
0.0407631611026749,"ARHGEF25"
0.0407505786069218,"DGKI"
0.0407326853862056,"VGF"
0.040725448542723,"TIAM2"
0.0407027030150641,"FOXA3"
0.0406906188684088,"TTC1"
0.0406904403047568,"ARHGEF4"
0.0406747712247251,"CHRM5"
0.0406718627825985,"AC016773.1"
0.040667894268632,"GPNMB"
0.0406546668723617,"PRAME"
0.0406482909065323,"ANPEP"
0.0406410107930812,"CENPS"
0.0406319516886547,"ENDOD1"
0.0406306870260285,"PLEKHM3"
0.0406153982257482,"MGME1"
0.0406127686418151,"ILF3"
0.0406094839469985,"FLJ45513"
0.0406094076341826,"ZNF837"
0.0405998988415251,"PHTF2"
0.040584763945028,"AFF2"
0.0405741982546919,"AC068228.3"
0.0405488209702876,"PRR14L"
0.0405460692286103,"MYT1"
0.040539860538885,"LMAN1"
0.0405370183893,"HAUS8"
0.0405323929230902,"ZNF717"
0.0405310863319469,"DLGAP1-AS1"
0.0405174992596122,"ZNF554"
0.0405006109093464,"BMPER"
0.0404907708605245,"IGSF9B"
0.0404842921547059,"BRSK2"
0.0404632739135484,"MDFIC"
0.0404533851504315,"MIEF2"
0.0404501922388077,"WNT10A"
0.0404294007751959,"AC002429.2"
0.0404246237994508,"ARIH2"
0.0404221645997971,"RNF24"
0.0403927870174594,"ANGEL1"
0.0403897295851076,"AC093801.1"
0.0403795786574262,"AP003086.1"
0.0403781196476644,"COX6B1"
0.0403694589495681,"CREB1"
0.0403637692088131,"BEND6"
0.0403609244717279,"ZGPAT"
0.0403558594190437,"HLA-F-AS1"
0.0403556359316182,"SPATA6L"
0.0403521259203763,"ERI2"
0.0403494084978112,"HACD3"
0.0403484758295824,"AC069431.1"
0.0403404425791151,"EIF2AK1"
0.0403368763967067,"TCF21"
0.0403353699660869,"NKX2-8"
0.0403331343593299,"STBD1"
0.0403278541835576,"AL354733.3"
0.0403256875977159,"AF233439.1"
0.0403233558888454,"ONECUT2"
0.0403117974938726,"PATL1"
0.0402991044493397,"HSD11B2"
0.0402836054389291,"AC093019.2"
0.0402794158632127,"SRPRA"
0.0402560737059273,"GNPTG"
0.0402460676625892,"AF127577.2"
0.0402328410144308,"P4HA1"
0.0402299745010609,"LINC01714"
0.0402299745010609,"TRAF3IP3"
0.0402299745010609,"AC079943.2"
0.0402299745010609,"AL645933.3"
0.0402299745010609,"AC025871.1"
0.0402299745010609,"AC044802.1"
0.0402162239486595,"AL022238.2"
0.040215675933523,"ST6GAL1"
0.0401999463116164,"PANX2"
0.0401973622993343,"NAGK"
0.0401903044497302,"PPHLN1"
0.0401811821895127,"DNAAF5"
0.0401810123804844,"RFX2"
0.0401608208933663,"ABI3"
0.0401282127867213,"BAG5"
0.0401272016149727,"BX664615.2"
0.0401002672169737,"CHRNA1"
0.0400789361904962,"CWC25"
0.0400756751697402,"TMEM198"
0.0400737066194872,"CDK17"
0.0400734386835536,"ANKRD54"
0.0400635808085635,"AC005261.2"
0.040063564286985,"HHIPL2"
0.040063564286985,"AC010325.1"
0.0400630864099398,"STX12"
0.0400586511746637,"LSM3"
0.040057116161166,"LIG1"
0.0400174945559161,"COA6-AS1"
0.0400045574788009,"H2AFZ"
0.0399955214933475,"AC013640.1"
0.0399952555888909,"HIST1H2AK"
0.0399942505273748,"AC079160.1"
0.0399926024399694,"TOR4A"
0.0399905147661337,"ST7-AS1"
0.0399749475732883,"BX284613.2"
0.0399724059808083,"EEF1AKMT4"
0.0399626418524607,"KCNMB2-AS1"
0.0399393499579532,"AL356804.1"
0.0399322419471698,"TARBP2"
0.0399313281058313,"FANCD2"
0.0399297328679533,"BASP1-AS1"
0.039916080697032,"CDC42"
0.0399159352894292,"ID3"
0.0399152617075332,"DHRSX"
0.0399072453611677,"LMBR1"
0.0399068870259042,"ZNF449"
0.039895036503225,"SLC30A6"
0.0398800771463075,"BRAF"
0.0398727997005993,"MARCH7"
0.0398698039997692,"SENP3"
0.0398604485531925,"NCOA7"
0.0398380016201613,"SIDT1"
0.0398342219672472,"SMIM2-AS1"
0.0398300587874991,"NUP62CL"
0.0398212124031291,"AC027601.6"
0.039820208628086,"LECT2"
0.0397859389691401,"KAT2B"
0.0397795145319811,"ATP2C2"
0.039770795081894,"CCPG1"
0.0397673764514845,"CDPF1"
0.0397647032098258,"AC133644.2"
0.0397626007698702,"SWAP70"
0.0397586610119912,"NT5DC3"
0.0397559390431822,"TNFRSF21"
0.0397432154126177,"DCDC2B"
0.0397430714551972,"YWHAQ"
0.0397360568339274,"SEMA3A"
0.0397349740741295,"TRMT9B"
0.0397281623654754,"SFT2D3"
0.0397177940453195,"UNC119B"
0.0396812110504847,"MKKS"
0.039666486511361,"SHISA8"
0.0396630255326153,"CEP19"
0.0396629063290705,"NIPAL1"
0.0396502427195468,"KRT86"
0.0396105032662629,"HMGA2-AS1"
0.0396078614933126,"AC117944.1"
0.0396078614933126,"TRIM17"
0.0396078614933126,"AC019080.6"
0.0396078614933126,"LINC00691"
0.0396078614933126,"HTD2"
0.0396078614933126,"AC007823.1"
0.0396078614933126,"POLN"
0.0396078614933126,"HIST1H4K"
0.0396078614933126,"AC079209.2"
0.0396078614933126,"AC233992.3"
0.0396078614933126,"AF235103.3"
0.0396078614933126,"AL049839.3"
0.0396078614933126,"AC012379.2"
0.0396078614933126,"AC040168.1"
0.0396078614933126,"SSC5D"
0.0396078614933126,"BX004987.1"
0.0395987315481556,"DMAC1"
0.0395928340253665,"AC007381.1"
0.0395815389620752,"POLK"
0.0395729173019722,"GIMAP6"
0.0395724129164018,"GDI1"
0.0395617528017844,"AAGAB"
0.0395597007626742,"AC021148.2"
0.0395485611069393,"PDZD8"
0.0395341972645721,"DCAF12"
0.03952015905073,"RMDN1"
0.0395130028348398,"AP001107.2"
0.0394955383528991,"AC005703.7"
0.0394820341596525,"METTL17"
0.0394813669009548,"TPM2"
0.0394631296753923,"FOSL2"
0.0394429409070746,"FAM185A"
0.0394106961653707,"LINC02709"
0.0394072888071025,"LPCAT1"
0.0393947481120442,"AL360091.3"
0.0393936467299097,"MYO3B-AS1"
0.0393892472761405,"HEATR1"
0.039380444383511,"DYNC1LI2"
0.0393526539355494,"MLLT1"
0.0393504693449087,"WFDC10B"
0.039337532090314,"NOS1AP"
0.0393372269828703,"SHISA2"
0.0393344100645735,"SNHG3"
0.0393298207170159,"CCNA1"
0.0393248792062476,"ALCAM"
0.0393211269133873,"ZBTB6"
0.0393060041300142,"SLC35A2"
0.0392899285580438,"AC092969.1"
0.0392892955673893,"C14orf28"
0.0392811390637201,"AC073254.1"
0.0392758955970755,"AL137139.2"
0.0392448196134928,"SGMS2"
0.0392386392100546,"AL591506.1"
0.0391961715834156,"VAT1"
0.039193119488147,"LINC01612"
0.039193119488147,"AC145098.1"
0.039193119488147,"LINC01508"
0.039193119488147,"AC022898.2"
0.039193119488147,"AC005703.4"
0.039193119488147,"AC005909.2"
0.039193119488147,"CRB3"
0.039193119488147,"NFAM1"
0.039193119488147,"AL008633.1"
0.0391458420012764,"FAM72C"
0.0391415792229932,"CNIH1"
0.0391279938891894,"AC022217.3"
0.0391243504978477,"ETV6"
0.0391148938508269,"GTF2H2"
0.0390993616330367,"SLC39A10"
0.0390972541795354,"MRPS25"
0.0390931044480883,"AC234772.2"
0.0390856843512094,"APBB1IP"
0.0390734160978404,"RAD9A"
0.0390639333632826,"SZRD1"
0.03905473217083,"MFSD4A"
0.0390481528060178,"LIAS"
0.0390361952387292,"CNRIP1"
0.039026426291312,"AL157827.2"
0.039017656087815,"PHF12"
0.0390045567564618,"CSNK1G3"
0.0389802200024285,"PODXL2"
0.0389767299523682,"PLEKHB1"
0.0389667848481204,"PTK2B"
0.038948579161406,"TRIML2"
0.0389440891130619,"MRPL18"
0.0389347546163937,"AC006064.2"
0.038927911492092,"AC020911.1"
0.0389270386896212,"SLIT3"
0.0389050070682615,"SLC44A2"
0.0389002295592018,"AC096921.2"
0.0388835447370851,"UBE2A"
0.0388731881357114,"PITPNA-AS1"
0.0388423093449805,"LINC02604"
0.038826525473274,"EME1"
0.0388210517782185,"TM6SF1"
0.0388159318062669,"NDUFS7"
0.0387942126898389,"UBAP2L"
0.0387842219582561,"ARHGEF1"
0.0387783774829814,"LINC02022"
0.0387783774829814,"AC072022.2"
0.0387783774829814,"AC009133.4"
0.0387783774829814,"AD000671.3"
0.0387783774829814,"ZNF585A"
0.038778132156096,"OCIAD1"
0.0387660290912272,"LRRIQ3"
0.0387510814640075,"KNTC1"
0.0387499318551392,"LINC01829"
0.0387448343531157,"SPATA13"
0.0387426147005316,"ZNF627"
0.0387212637442573,"AFAP1"
0.0387152529854043,"ADAM19"
0.0386982515681823,"TICAM1"
0.0386923353889634,"HEYL"
0.0386670744419288,"STXBP6"
0.0386643357773702,"C14orf132"
0.0386641183413098,"TMEM201"
0.0386634167741672,"FBLN1"
0.0386376748694841,"ANXA6"
0.0386262522395297,"GATA3"
0.0386260590714912,"MIR100HG"
0.0386003342353922,"FRMPD3"
0.0385894731396591,"AL049820.1"
0.0385666287996276,"YAE1"
0.0385562590216527,"SLCO4A1"
0.0385459159489086,"AC024941.2"
0.038537007470756,"AC100849.2"
0.038529041406403,"HNRNPF"
0.0385279056534336,"NOXRED1"
0.0385249442066696,"FCMR"
0.0385240192339318,"PRICKLE1"
0.0385174466021811,"C6orf62"
0.038514708387636,"AC015971.1"
0.0384999482016412,"TEX46"
0.038499229084757,"IL24"
0.0384921941643314,"PHAX"
0.0384693030367963,"AC006460.1"
0.0384611713836477,"AP001267.3"
0.0384538365486958,"TNFRSF8"
0.0384492407874431,"NOTCH2NLA"
0.0384470489955779,"AFG3L2"
0.0384316797899713,"PCGF3"
0.038379070661066,"AF241728.2"
0.0383755325085193,"SLC25A12"
0.0383750409662188,"SPDYE3"
0.038369093169671,"CPSF1"
0.03836585104575,"AC010618.3"
0.0383636354778158,"IHH"
0.0383636354778158,"VPREB3"
0.0383579404021272,"BFSP1"
0.038332804123739,"TRPC4AP"
0.0383246797204979,"RTL8C"
0.0383218924423285,"PWWP3A"
0.0383061749277567,"AC004816.1"
0.0382914898128705,"AC107021.2"
0.03828895785219,"CLMP"
0.0382779259792391,"ZBTB17"
0.0382625309480109,"UQCC2"
0.038254797052897,"AC120053.1"
0.0382262565433065,"COL7A1"
0.0382204280114091,"NHS"
0.0382155022710542,"HNRNPA2B1"
0.0382144169318462,"HDAC1"
0.0382057450708536,"WDR92"
0.0382013995049501,"KHDC4"
0.0381864197498252,"ICAM2"
0.038181017728308,"RASSF2"
0.0381783844947791,"AP002336.2"
0.0381771335557928,"MEIG1"
0.0381753812159162,"FZR1"
0.0381642979889218,"TMEM159"
0.0381591022547899,"CLEC16A"
0.0381255787605498,"AC019068.1"
0.0381253358398882,"AC074032.1"
0.0381241258586521,"PPP1R15B"
0.0381106949164343,"PISD"
0.0381022737369093,"KLRB1"
0.0381001357021527,"CPN1"
0.0380947908420084,"JMJD1C"
0.0380768356140631,"UXS1"
0.0380734102676949,"LINC01429"
0.0380612913431272,"ZNF436-AS1"
0.0380482343115342,"EIF4B"
0.0380359616620044,"STAP2"
0.0380165432135586,"SLC2A10"
0.0380040036161824,"MAP7D3"
0.0379757185429247,"PIK3CD-AS2"
0.037968615803919,"AL035587.1"
0.0379676156281938,"TATDN2"
