"BE1_ranks","gene","genetype","ranks"
0.0616084355797236,"ARL15","Nuclear",28921
0.0615726991985781,"RAB8B","Nuclear",28920
0.0615669786023082,"TENM2","Nuclear",28919
0.0615090734429337,"ZFAND3","Nuclear",28918
0.0615018248131744,"DIS3L2","Nuclear",28917
0.0613442744189686,"CLASP1","Nuclear",28916
0.0613438271921808,"IBTK","Nuclear",28915
0.0613276138453893,"NBEA","Nuclear",28914
0.0612297648870702,"MYO1E","Nuclear",28913
0.0612246754647498,"SHTN1","Nuclear",28912
0.0611665731431951,"USP25","Nuclear",28911
0.0610860130792912,"SUGCT","Nuclear",28910
0.061032579017067,"MARCH6","Nuclear",28909
0.0609539381027411,"SENP6","Nuclear",28908
0.0608696829474421,"BRAF","Nuclear",28907
0.0608448308961741,"ASB1","Nuclear",28906
0.0608374960174996,"SCAPER","Nuclear",28905
0.0607609767492008,"ARMC4","Nuclear",28904
0.0607556549570148,"DICER1","Nuclear",28903
0.0607539894016422,"AFDN","Nuclear",28902
0.0606417039529424,"TMEM117","Nuclear",28901
0.060542441133292,"ITGA3","Nuclear",28900
0.0604930463281678,"SACS","Nuclear",28899
0.0604465239766427,"FRMD3","Nuclear",28898
0.060408674249439,"MED12L","Nuclear",28897
0.0603148666092718,"MIR100HG","Nuclear",28896
0.060272835837984,"DHX32","Nuclear",28895
0.060271172416802,"BTBD7","Nuclear",28894
0.0602527624315306,"SERPINE2","Nuclear",28893
0.060212264096157,"FRYL","Nuclear",28892
0.0601739059518965,"PHACTR1","Nuclear",28891
0.0601699740498448,"EIF1","Nuclear",28890
0.0601433012791516,"CLYBL","Nuclear",28889
0.0600270270794586,"SPG11","Nuclear",28888
0.0599844849380287,"R3HDM1","Nuclear",28887
0.0599731524114088,"GIGYF2","Nuclear",28886
0.0599393698926453,"ZNF217","Nuclear",28885
0.0599229198374674,"HERC1","Nuclear",28884
0.0598543738499101,"HNRNPA2B1","Nuclear",28883
0.0598306301314678,"SERPINE1","Nuclear",28882
0.0597826983481734,"FAN1","Nuclear",28881
0.0597726936913837,"THRB","Nuclear",28880
0.059739103940936,"MAST4","Nuclear",28879
0.059659281386789,"NF1","Nuclear",28878
0.0594979298251044,"LUC7L2","Nuclear",28877
0.0594747285150938,"TUSC3","Nuclear",28876
0.0594142874062522,"TNKS","Nuclear",28875
0.0593776173757171,"VIM","Nuclear",28874
0.0592961863167698,"FTX","Nuclear",28873
0.0592879255702161,"MICU3","Nuclear",28872
0.0592301823828866,"SLC35F1","Nuclear",28871
0.0591839975036742,"TBCK","Nuclear",28870
0.059160489115802,"NUDCD3","Nuclear",28869
0.059132460706794,"ATXN2","Nuclear",28868
0.0590639274305207,"BASP1","Nuclear",28867
