"gene","BE1_ranks","BE2_ranks"
"AL360219.1",-0.00124609746421633,0.0198895986085605
"AL360227.1",0.0165113683254651,0.0358510313500822
"AL360268.1",0.0235269065640122,-0.0059562077844506
"AL360270.1",-0.0052722681152758,-0.00309813997642044
"AL360270.2",0.00228457127685092,-0.00420888257864099
"AL360270.3",0.0116629508683764,-0.00830350466245469
"AL365181.2",0.0216785769826626,0.0254895374895716
"AL365181.3",0.0325092675241342,0.0339943818368552
"AL365181.4",-0.00299002622717304,-0.00479846867257192
"AL365184.1",-0.00455795493495357,-0.0143950945871691
"AL365184.2",0.0113508093309257,0.00646046430257402
"AL365203.2",0.029280952716266,0.0131335497042139
"AL365204.1",-0.0123904783572633,-0.00437933004330827
"AL365214.2",0.00790706273010615,-0.000385040491689162
"AL365215.2",0.00785713134835048,-0.0055500894103074
"AL365226.1",0.0201009542444484,-0.0106104856030402
"AL365226.2",-0.0160391431546166,0.017338082677809
"AL365229.1",-0.00143046480646151,-0.00946948643438635
"AL365258.1",0.00693174358309378,-0.00106635919156257
"AL365259.1",-0.00339729491312243,0.000676366228414805
"AL365271.1",0.0295169300636021,0.00639187292003363
"AL365272.1",-3.41235808723352e-05,-0.0112992561466172
"AL365295.1",0.0560366421290875,0.0157800614814375
"AL365295.2",0.00881621618686762,-0.011822357280755
"AL365318.1",0.0116615146242403,-0.0063671440954782
"AL365330.1",-0.00498408465548353,-0.0114136192772798
"AL365356.1",0.0342136072447146,0.0121905088470902
"AL365361.1",0.0154648414532445,-0.0120182224706932
"AL365434.1",0.0134599457905886,1.87954079111943e-05
"AL365436.2",0.000663929613405948,0.0273662358490699
"AL389885.1",-0.00114832345670784,0.0151408237618121
"AL390037.1",-0.00298516960037933,0.00709881098433214
"AL390038.1",0.0012360075902426,0.00341263305107871
"AL390061.1",0.0191847447525306,-0.0106833098567228
"AL390066.1",-0.00767587437714016,0.00419313045411268
"AL390066.2",-0.00308553084801955,0.0363155991078867
"AL390067.1",-0.000242710894298137,-0.00133582525325016
"AL390195.1",-0.00268624248548003,-0.00636177290637613
"AL390195.2",0.00246862443984671,0.0170136176535076
"AL390198.1",0.0118325777026158,0.000229538384340337
"AL390208.1",-0.00380280377664677,0.00598499341544534
"AL390236.1",-0.00642892211449719,0.0184946813846152
"AL390242.1",0.00793988691436944,-0.0127219715330271
"AL390294.1",0.0108766240847251,0.0126073378158532
"AL390718.1",0.000539960963051073,0.00124050980325649
"AL390719.3",-0.00245561172574402,0.0160293677889936
"AL390728.5",-0.0168784210296131,-0.00855234679907652
"AL390728.6",0.0137002842334651,0.00173888302333217
"AL390730.2",0.00933058260492543,-0.00756703122504682
"AL390755.1",0.0130850835772752,0.0108875904041872
"AL390755.3",-0.000264647125532484,-0.0131660278262889
"AL390774.2",0.0195142245487321,0.00330906733017948
"AL390783.1",0.0240501570341911,-0.0217665352147542
"AL390791.1",-0.0135806216606705,0.016113300441331
"AL390800.1",0.00295732300889261,-0.0023254729620786
"AL390816.1",3.73974404608765e-05,0.0219461082341976
"AL390816.2",0.00362950253437691,0.0263157935076257
"AL390838.1",0.0152871791940781,-0.00522136431772977
"AL390839.2",0.00835010581981283,0.00660470633999367
"AL390860.1",-0.00889078961274086,-0.0143558986932494
"AL390866.1",0.0275671475940904,-0.00535353383552379
"AL390955.2",0.000841568096803392,-0.0241696288820033
"AL390957.1",-0.00714241996221385,0.0129890860889927
"AL390961.2",0.00236638225412186,0.0275536081068812
"AL391001.1",0.00978036476315121,-0.0155040210418323
"AL391056.1",-0.00335823973041717,-0.00688081557778627
"AL391056.2",0.00623546685294403,0.00718982420794115
"AL391069.1",0.0116282190847717,-0.00619649295771272
"AL391069.2",-0.00268660026417955,-0.0170757394830324
"AL391069.3",-0.00291668307101027,0.0142904045967818
"AL391095.1",0.0136849613467446,0.00730100354218626
"AL391095.2",-0.00438909686326121,0.0159777940124663
"AL391095.3",-0.000311748682374671,0.0150824782756228
"AL391097.1",-0.00619800551361949,-0.00104071415825101
"AL391097.2",0.0120373900519869,0.0021190396701643
"AL391117.1",0.00976389144616503,0.0079802888405188
"AL391121.1",0.00718181518719488,-0.0106502364012685
"AL391152.1",0.00131388828634736,-0.00423812508110631
"AL391244.2",0.0088752214895377,-0.00297235770597531
"AL391261.2",0.0063935303786642,-0.00285854676988405
"AL391262.1",0.0123118300646968,0.00924585917507258
"AL391335.1",0.0087878766468061,-0.0225733283801215
"AL391422.2",0.00382886292865263,0.00690928772312533
"AL391422.4",0.0104545417985878,-0.00124562047014309
"AL391425.1",-0.0103526139113829,0.00348842770831766
"AL391560.2",0.00734593723988198,0.00546072141051775
"AL391645.1",-0.0147935917955276,-0.0135097349817729
"AL391650.1",-0.000622585539879705,0.0170058473768283
"AL391684.1",0.0063105461172905,-0.00622689571237264
"AL391807.1",-0.0141087292725274,-0.0201196446995253
"AL391811.1",0.0094313940683746,0.0244800019405406
"AL391832.2",-0.0282599878315231,0.00301040230024071
"AL391832.3",-0.00144941449348914,0.0139746812117695
"AL391832.4",-0.0046519916737564,-0.00830900325269708
"AL391834.1",0.00263657400237501,0.00955210186062216
"AL391834.2",0.0122269609667437,0.0241135855513705
"AL391834.3",0.0137750995700303,-0.0080560953396528
"AL391839.1",0.00967770089004239,-0.00358091153742532
"AL391839.2",-0.00912552086953609,0.00369332658566246
"AL391839.3",-0.0125065064498237,-0.00945283603658205
"AL391840.1",0.0304575872139113,0.0178278582304016
"AL391840.3",0.0130530650422407,-0.0048044816812079
"AL391845.1",-0.0256264830488324,-0.00802419454976493
"AL391845.2",-0.0133655181173931,0.010871187101382
"AL391863.1",0.0114168385331337,0.0012594307435686
"AL391863.2",-0.0147935917955276,0.00148483251913771
"AL391988.1",0.0127994975291946,-0.0130405107861567
"AL392023.2",-0.0056403992753466,-0.0025604384402001
"AL392046.1",0.0140652769804342,-0.0174085050387832
"AL392086.3",0.0442047450146226,0.0132235917282207
"AL392089.1",0.0150146173657824,-0.0176488880286114
"AL392172.1",0.00565197031907541,0.00201026576657557
"AL392183.1",0.000615949649605472,-0.000641513075101303
"AL441883.1",-0.0261081602831003,-0.00696843693060016
"AL441992.1",-0.0158428566612612,-0.0231709281188934
"AL442003.1",0.0110591005901153,-0.000276348215353776
"AL442067.1",-0.0043786643761569,0.00197851658742962
"AL442067.2",0.00428690881765864,-0.0142303616593868
"AL442067.3",0.00247523388584182,0.0145501077758725
"AL442071.1",-0.00322969134006803,0.00138023509987672
"AL442071.2",0.00609081140033567,-0.0101842184129264
"AL442125.1",-0.00632094328801716,0.0302840728822745
"AL442128.2",-0.0110297573731594,-0.0232843830399093
"AL442163.1",0.0153699509546877,0.0224708668188481
"AL442636.1",0.0136377652579138,0.00786382688947805
"AL442663.3",0.00458643569990273,0.000616911514920665
"AL445074.1",0.000291921063782785,0.0194382108617571
"AL445123.1",0.0121979215155444,-0.00923832689287794
"AL445123.2",0.00037871136221226,-0.00508875140446696
"AL445183.2",-0.000267153995483719,-0.0105446903182716
"AL445193.2",-0.000186486617960044,-0.000932872150587663
"AL445209.1",-0.0125133461614376,0.00996756722130576
"AL445222.1",0.00720561471057986,-0.00415682588392112
"AL445223.1",0.0110234949125013,0.0167775758832223
"AL445228.2",0.019267967967886,-0.0176628046713818
"AL445231.1",-0.015038645377059,-0.00851740826903895
"AL445248.1",-0.0054638546180735,-0.00734483729660902
"AL445250.1",1.25489752761972e-05,-0.0201089436703053
"AL445253.1",-0.0041769281242422,-0.000696423901819039
"AL445255.1",-0.0257947166030491,-0.0557114128193135
"AL445426.1",0.00110859940099897,0.000943621806211527
"AL445430.2",-0.00561188840175081,0.00382298596913692
"AL445433.2",-0.00218898128948225,-0.00423826128601391
"AL445438.1",-0.0101103598138736,-0.0267466796154788
"AL445471.2",-0.0189566967268632,0.000439188926320656
"AL445489.1",0.0125050724632998,0.0146177424561499
"AL445490.1",0.0212839111606454,-0.0166767536003099
"AL445493.2",0.00515967183038214,0.0019276777175832
"AL445524.1",0.00724954137882324,-0.0092338084668428
"AL445526.1",0.00312032718121842,0.0240982960783627
"AL445584.2",-0.0169425196690825,-0.017073594066917
"AL445623.2",0.0119645499271625,0.0122840205273245
"AL445645.1",0.0113541621321428,-0.0176488880286114
"AL445648.1",-0.00578475233278034,0.00824693741213004
"AL445649.1",-0.00179501554402081,0.000977280832493491
"AL445685.1",-0.00904940350657605,0.00695648870919613
"AL445928.2",0.024802351959713,0.00818676359658875
"AL445985.2",0.00854465776280582,0.00255301855508612
"AL449106.1",0.0021488062065406,-0.00429663024849902
"AL449214.1",0.0109251731898927,0.0256732763405743
"AL449223.1",0.0171299420189949,0.0111682313808316
"AL449363.2",0.00128012652414496,-0.0127858135241479
"AL449983.1",0.0155249721720229,-0.0037006182095664
"AL450043.1",9.79930815719845e-05,-0.0121733908852618
"AL450163.1",-0.0142877819974965,0.00106357926038982
"AL450263.1",-0.00452602937916308,-0.0175829033839467
"AL450267.2",0.000942242433452535,-0.0146206571950146
"AL450270.1",0.000498871537230275,-6.05238649983219e-05
"AL450306.1",0.0119569358810097,-0.00744234107645661
"AL450322.1",-0.00758831278213803,0.00120046067962516
"AL450322.2",-0.0148080629309978,0.013677922029074
"AL450326.1",0.0195887237469399,0.00827996387349202
"AL450326.3",-0.00274879259906882,-0.0176488880286114
"AL450338.2",0.00841264201553078,0.0159859172400654
"AL450344.3",0.0228521571035264,-0.00845599312848175
"AL450345.1",-0.00203504501494403,0.000710466419043144
"AL450345.2",-0.0168165534340562,-0.000924670227788058
"AL450352.1",0.00626309833383857,0.0107601043262342
"AL450384.1",-0.0209226169027405,0.0214831512424951
"AL450384.2",0.0344309644072672,0.00361123980611082
"AL450467.1",-0.000851382261665782,0.00578786878923722
"AL450468.1",0.00859143775045076,0.0072413712875279
"AL450468.2",-0.00468010959140648,-0.000405336482311959
"AL450992.1",-0.0531626594472334,-0.0300469351504832
"AL450992.2",0.0331016657565214,0.0226660507141369
"AL450992.3",0.00361500156173029,0.00330400493756728
"AL450998.2",0.00654531857050942,-0.00561792802387791
"AL450998.3",0.00396176574599824,0.00747289398211868
"AL451007.2",0.0052456742860936,0.000918911649401363
"AL451042.1",0.00153836352876762,-0.00837573056432685
"AL451042.2",0.00480049882995969,0.000177035417012359
"AL451047.1",0.00735689710693841,0.00640379164493378
"AL451048.1",0.00656840044453497,0.0056837223670546
"AL451050.2",-0.00036374545290226,0.00223856775089505
"AL451062.1",-0.000120777755093101,-0.00668052774430818
"AL451064.1",-0.00420932337759747,-0.00766082466698352
"AL451065.1",0.00170711100803833,0.0116493938233582
"AL451069.1",-0.00243213903974626,-0.00992847390323859
"AL451069.2",-0.0144974225265561,0.0169296485871504
"AL451070.1",0.0119066504955767,-0.00439133744711937
"AL451074.5",-0.0164825692806423,0.0163708002906502
"AL451080.1",0.0103794710612106,-0.0025122762803616
"AL451085.1",0.00614173134646579,-0.00279829061574105
"AL451085.2",0.00101545631771677,-0.0172442831621042
"AL451123.1",0.00825958720485017,0.0147873550415797
"AL451123.2",-0.00467544932370147,-0.00532581925641961
"AL451127.2",0.0101535386851631,-0.0171330179755171
"AL451137.2",0.00406050048307688,0.0233265099861303
"AL451140.1",0.00166705750617381,-0.00464312058821268
"AL451165.2",0.00358843547974066,-0.00529025280876313
"AL499602.1",0.00750069251834412,-0.0210359403864152
"AL499604.1",-0.00639772979979191,0.000567635243219605
"AL499616.1",0.0109573590420166,-0.013091050169665
"AL499627.2",0.0128510234939351,-0.00352225944255781
"AL500522.1",0.00573892579489095,-0.00116907437207628
"AL512283.1",0.0124498603208606,-0.00759710387770473
"AL512283.2",0.0143823275679747,0.00838957885682074
"AL512283.3",0.00318843099943417,0.000904881940418382
"AL512288.1",-0.00921294249916085,-0.00561774403749519
"AL512303.1",-0.00758495062779597,-0.00946912650565968
"AL512306.3",0.0125854332227182,0.00267542872235103
"AL512308.1",0.0122915655130097,-0.0180531389978384
"AL512310.10",-0.0162519883512473,-0.0185937038532812
"AL512310.9",0.00513206740419138,-0.0119326009599295
"AL512328.1",-0.00147366092286892,-0.0133348204493233
"AL512329.2",0.00603457683082832,0.0136269580339254
"AL512330.1",0.00201021344161374,-0.0109298347595857
"AL512343.2",-0.00734799425423579,0.017089468567455
"AL512353.1",0.0162131265487292,-0.00803840015892466
"AL512356.4",0.00877569876612524,0.00545708970042899
"AL512356.5",-0.00528712682842458,0.00120799612110217
"AL512380.2",0.0172249045600951,0.0113430720356322
"AL512408.1",-0.0163817108806775,-0.00610833018335083
"AL512413.1",0.0121979215155444,-0.00737531806435264
"AL512422.1",0.00301515118338765,0.0130593964700631
"AL512424.1",0.0183683848044066,-0.0305738784688949
"AL512427.2",0.028365353690216,-0.0157929098816777
"AL512506.1",0.00326886429318025,0.0261185649711789
"AL512590.3",0.0180536842320376,0.0100945999917812
"AL512598.1",0.00809144665454846,-0.011125209910992
"AL512603.1",-0.00632479631327794,-0.0260636150112398
"AL512603.2",0.000752242463613072,0.00514884798011554
"AL512604.2",0.0075145249372781,-0.0213102063012995
"AL512604.3",0.00902501218283356,-0.0187362135137483
"AL512622.1",0.0137760692880556,0.0160775919272356
"AL512625.1",-0.00769370407986363,0.0134400844819768
"AL512625.2",-0.0111363257079653,-0.00142055805550492
"AL512625.3",0.0055099128245692,0.00801832466596691
"AL512634.1",0.0126612306160689,-0.00725145040725597
"AL512652.1",0.0165305519410913,0.0179052308698141
"AL512656.1",-0.0107403440494711,0.00280340238882533
"AL512658.2",-0.0147935917955276,0.000845793356003743
"AL512662.2",0.0311874250178824,-0.00663500777228629
"AL512770.1",0.01085056768462,0.00583733304221775
"AL512791.1",0.00234586225197107,-0.0148428729684266
"AL512791.2",-0.0128531517782796,-0.0104990669521595
"AL513122.2",0.0181746313895305,0.0021025852244369
"AL513123.1",0.00111823426972319,-0.0152321839859339
"AL513128.3",-0.0184237267274893,0.018036073431582
"AL513164.1",0.0294028422213482,0.0191879831112631
"AL513165.1",0.00699976187075998,-0.0029292526604003
"AL513166.1",0.0335757360904587,0.02068589504897
"AL513185.1",0.00477642846954097,-0.00593558981835516
"AL513188.1",0.0156413718887496,0.00931996836095671
"AL513217.1",-0.00737115107745524,-0.00428909274185938
"AL513218.1",0.0108717804237943,0.0155294475963464
"AL513218.2",0.00794301537469346,0.00398939295726977
"AL513220.1",-0.00795816857849975,-0.00848909552590064
"AL513303.1",1.85054011243033e-05,-0.0203617667156091
"AL513314.2",0.00725249864190101,-0.000265757943172339
"AL513318.2",-0.000705355605471483,0.00993108855516505
"AL513320.1",-0.0107905689001733,0.00683576849379131
"AL513323.1",0.0016183649481192,-0.0223067571533645
"AL513327.1",0.0251572991046462,-0.00345683739361259
"AL513327.2",0.0165496659468127,-0.00862616908605497
"AL513365.2",-0.00192664055220218,-0.0139419712428908
"AL513412.1",0.00171494220205455,0.0151103023720377
"AL513477.2",0.00386391840042614,-0.000405709625016636
"AL513487.1",-0.0147935917955276,-0.0176488880286114
"AL513523.3",0.0177328829854353,0.023917692358586
"AL513523.4",0.0147830597829713,0.0169592349844293
"AL513534.2",-0.00349397898215141,-0.0112013353317402
"AL513548.1",0.0108681480132562,-0.00326160226049247
"AL513548.3",0.00291506152607414,-2.9225202900072e-05
"AL513548.4",0.00907624996689336,-0.00540857584663977
"AL513550.1",-0.00311322017129381,0.0121285531785794
"AL583722.1",0.0142880592750655,-0.0113926931506855
"AL583722.2",-0.00341231261692108,-0.0298296283844463
"AL583785.1",0.0119658210465204,-0.0150278946262628
"AL583808.1",-0.00285850027311341,0.0100822644939485
"AL583810.1",0.00769267821519289,-0.0137862755551455
"AL583824.1",0.00493190587416756,-0.00515770932364099
"AL583827.1",-0.0195946016512931,0.00518275495895622
"AL583829.1",0.0157157631468272,0.00968396692534563
"AL583856.2",0.00301191173223295,-0.00645058399512188
"AL589642.1",-0.00636894755686031,0.0153229547229083
"AL589642.2",9.93422277716679e-05,0.00303093217889198
"AL589645.1",-0.0069324895108591,0.00661954495433514
"AL589669.1",0.006238499645326,0.00253623064559515
"AL589678.1",0.00248700282772893,0.0133259442090368
"AL589684.1",0.0119399438442758,-0.01899249418517
"AL589693.1",0.00499518658387724,0.0235216871499593
"AL589740.1",0.0130077122626122,0.000113638259218962
"AL589743.1",-0.00451710841302504,-0.00853597718278956
"AL589743.4",-0.00261776208193363,0.00329645270510806
"AL589745.1",0.0209747343528124,0.00332464400303059
"AL589765.4",-0.00504119304849715,0.00519099765870933
"AL589765.5",-0.0136759679632698,-0.0131969103014204
"AL589765.6",-0.0147935917955276,-0.00534372099736662
"AL589765.7",0.00168223150561668,0.0363715234489026
"AL589787.1",0.0162807243523934,-0.0162153281374271
"AL589787.2",-0.022956597029252,0.00757280303549103
"AL589794.2",-0.00875735279714272,-0.00150416993883439
"AL589826.2",-0.0147935917955276,-0.0176488880286114
"AL589843.1",0.0317856810250355,0.0042533572435226
"AL589863.1",-0.0159254775076985,-0.0176488880286114
"AL589863.2",-0.00653613420779042,0.0096968733693771
"AL589935.1",0.0186465630950081,0.0165056631621014
"AL589986.1",-0.00266235258023018,-0.00427407575900558
"AL589986.2",0.0166928024951538,0.025479535691974
"AL589990.1",0.00438464756809737,-0.0114433433819942
"AL590004.3",-0.0141330097785384,-0.00134806002823379
"AL590006.1",0.0229699505668653,0.000161758903632724
"AL590062.1",-0.00729876411045285,-0.0111220735373282
"AL590064.1",0.021332692407182,0.0105032102598186
"AL590068.4",-0.00182538518558465,-0.012194120969922
"AL590096.1",0.00687042644261784,-0.00821065623429421
"AL590101.1",0.00245469465044356,0.013460627212656
"AL590133.1",-0.00938480899325651,0.00800818134962725
"AL590133.2",-0.00155353182624514,0.00194635375588862
"AL590138.1",-0.00578890152675471,0.00745866247403066
"AL590226.1",-0.000574795086276927,-0.00193754132766655
"AL590282.2",-0.00967319993560082,0.0171514057230451
"AL590302.2",-0.00681641291413292,-0.019612000589603
"AL590369.1",0.00210682295353311,0.00344725682057213
"AL590399.1",-0.0133367118477635,-0.000446093032212658
"AL590399.3",0.0116500110122236,0.0307832550530253
"AL590428.1",-0.00328773486410508,0.0110694425348948
"AL590438.1",0.00476654961024512,-0.0108975775069105
"AL590440.1",0.00233969837354435,-0.0176488880286114
"AL590440.2",-0.00940467404964427,0.0154986933635708
"AL590483.1",0.00472435345307895,0.00534541400994366
"AL590550.1",0.0203309941228013,0.0198807998707019
"AL590560.2",0.00708794026957969,0.0185436520786479
"AL590560.3",0.0197226326756113,0.00472193756858161
"AL590608.1",-0.0147935917955276,0.00341677215473993
"AL590617.2",0.00660440506536373,0.00174813187855993
"AL590652.1",0.00560049076215869,0.00195021981510038
"AL590666.2",0.0073002453191199,0.00571896041068602
"AL590666.3",-0.0147935917955276,-0.0249613818780612
"AL590666.4",-0.00554692100146868,0.00548860610902497
"AL590666.5",-0.0113846203495821,0.00243100936978519
"AL590677.1",-0.0147935917955276,-0.0176488880286114
"AL590705.1",0.0162908112658469,0.0211883008711221
"AL590705.2",0.0365315608699896,0.0106679797489815
"AL590705.3",0.0168786042192751,0.00349766378330705
"AL590708.1",-0.00926067102708766,0.0118948754275714
"AL590714.1",-0.00614174275593127,-0.013372791701693
"AL590723.1",-5.18640113031853e-05,0.0117997570866478
"AL590729.1",-0.00352428305379264,0.00458232044874917
"AL590764.1",0.00355925632880541,-0.00309908505574513
"AL590783.1",0.016619439489525,0.00998518113181143
"AL590787.1",0.0071871671249205,-0.0295661972613198
"AL590807.1",0.0080640434095482,-0.00246034404851509
"AL590814.1",0.00939876780348953,0.0244494355509687
"AL590822.1",-0.000254732858624556,-0.00189092887301722
"AL590822.2",-0.00615639431973703,-0.0231534105162257
"AL590822.3",0.00665251671980296,0.0154738829916282
"AL590867.1",-0.0105750859097159,0.00973809059099049
"AL590999.1",-0.00406379360274802,0.00604702015361711
"AL591002.1",0.0102750451144475,0.00190932855311301
"AL591043.2",0.0359077855416921,0.0258341861341875
"AL591074.1",-0.00313159839678281,0.0222424857221073
"AL591115.1",0.00287886756993929,0.00469010357264176
"AL591135.2",0.0160796397046985,-0.0188680443883074
"AL591167.1",-0.00863659156886179,-0.0111870267887428
"AL591178.1",0.00825726783826949,0.00532285952045022
"AL591222.1",0.0122016849151761,-0.0118244045687846
"AL591242.1",0.00529780320576794,0.0151820802440136
"AL591368.1",0.00234779861681517,-0.00553942367427372
"AL591428.1",-0.0147935917955276,-0.0129665046272394
"AL591468.2",-0.00880588157674649,-0.00734249639884741
"AL591501.1",0.00590625697914784,-0.00828620898100506
"AL591506.1",0.00610045949199819,0.0103522410815563
"AL591518.1",-0.0202800309324285,0.0217324015328234
"AL591519.1",0.012901766917084,0.00344603660120829
"AL591623.1",0.000677141123366426,-0.00769616366035992
"AL591684.1",0.00850513042097018,0.0117491897714368
"AL591686.2",0.0243701681199568,-0.0133928095495575
"AL591721.1",0.00472272433463195,-0.00675478418674936
"AL591767.1",-0.00136131723967115,-0.00335941876127104
"AL591770.1",0.0132327320267841,0.0211420469232646
"AL591845.1",0.00506878707384115,0.026105886172501
"AL591846.2",0.00916011109491764,0.00502390096799455
"AL591848.2",0.00333411501234763,-0.00946146704481023
"AL591848.3",0.00803703293487693,-0.00940266882533563
"AL591848.4",-0.0148122925827957,-0.0186187089746207
"AL591888.1",0.00455631870057331,-0.0219924528561689
"AL591895.1",0.00678962276838022,-0.0162663367930758
"AL591926.2",0.00144972260166523,-0.0226425718420896
"AL592043.1",-0.00712200187659392,-0.00795546522447853
"AL592071.1",0.0022183126963724,0.0177211446216044
"AL592078.2",-0.00683864034754857,-0.0176488880286114
"AL592148.3",0.00506929282779144,0.0138236851635832
"AL592156.2",0.00544557980809937,-0.00346587321882423
"AL592164.2",0.0104556083005652,0.00348439346174215
"AL592166.1",0.000275237782081034,0.0158295822111807
"AL592183.1",-0.00166979697116443,0.0268319033080687
"AL592211.1",-0.0163699194072744,0.0165295804009347
"AL592211.2",0.0126637035132083,-0.00742420686106317
"AL592295.3",0.00213027514074354,0.00510700021908448
"AL592295.4",0.0132494762960829,-0.000132478793845302
"AL592295.5",0.0267191939967681,0.00679875858686673
"AL592402.1",-0.00240030782865329,-0.00602713504930166
"AL592424.1",0.000838495410254891,-0.0176488880286114
"AL592429.2",0.00399420932999132,0.005070530317082
"AL592430.1",0.0149492412682683,0.010498904371337
"AL592430.2",0.00686134887753214,0.00417426029738043
"AL592431.1",0.0196659614941044,-0.0132492900122747
"AL592435.1",0.00530056270230712,0.000116535064195026
"AL592435.2",0.0215506668295094,-0.0176488880286114
"AL592463.1",0.00336296261687235,0.00568033713126729
"AL592464.3",-0.0461028522402369,0.00398833691446815
"AL592494.1",0.00706640027865057,0.00279299761560347
"AL592494.2",-0.0171452132921235,0.00529847871319145
"AL592528.1",0.012702258731573,-0.00319158871959048
"AL592546.2",0.00773617932621071,-0.0116804370585136
"AL592546.3",-0.00804165350552261,-0.00428401196285588
"AL596087.2",0.0181593238616047,0.0179042599735342
"AL596087.3",0.00235118846383428,0.0184528895611786
"AL596094.1",0.0071362971717936,-0.00701280541451626
"AL596202.1",-0.000818260041720636,0.0132365447365652
"AL596214.1",0.00777513012166814,-0.00217435349308805
"AL596218.1",0.0128235747984328,0.00727527513753403
"AL596223.1",0.00353868290990717,0.0122391056036639
"AL596244.1",0.0132180773351649,0.00145700678357062
"AL596247.1",0.00102121882397769,0.0146433415541857
"AL596325.1",-0.0147935917955276,0.00779606436977212
"AL596325.2",0.00829725095179774,-0.0036142673242197
"AL596330.1",-0.000712891586953184,0.00777542335328807
"AL596330.2",-0.00199891412559928,0.00608248424812653
"AL596442.2",0.00807244935799882,0.00846288806799578
"AL596442.3",0.00192030662588301,-0.00145989411835917
"AL603756.1",-0.0285893512412042,-0.012696027159805
"AL603783.1",0.00420974514858812,0.00758958571454026
"AL603824.1",-0.00935906142537519,0.0188020150282168
"AL603832.1",-0.00438335456839871,-0.0131548969181998
"AL603839.1",-0.00403279500016007,-0.0108775064744389
"AL603839.2",-0.011960713329543,0.0191336908867847
"AL603839.3",0.00688231380725436,0.0307706527045873
"AL603840.1",-0.0163550435790084,0.00798512157130882
"AL603910.1",-0.0147935917955276,-0.0123899328950593
"AL604028.1",0.00410011610302664,-0.00424283653949455
"AL606468.1",-0.0123794821510357,-0.0170976718739605
"AL606469.1",-0.0023038910852109,-0.0168891201554261
"AL606489.1",0.0139689236874709,-0.0121474745178897
"AL606491.1",0.00244819363221003,0.000334587669502895
"AL606516.1",0.00143741222303178,-0.0127906970309988
"AL606534.1",0.025300914242094,-0.00136977805555849
"AL606534.2",0.0113454193489668,-0.011107452434322
"AL606748.1",0.00171233011724744,-0.00650682919252866
"AL606760.1",-0.000760524503668251,-0.0148543855333307
"AL606760.2",0.00604533536904649,0.00161806157944236
"AL606760.3",-0.0130768671274346,-0.00078070760288641
"AL606804.1",0.00681566285920184,-0.0213865735682107
"AL606834.1",-0.00826804040261411,0.00021621341325365
"AL606834.2",0.0241382036750152,-0.0174027207501173
"AL606923.2",0.00739320478692727,0.00904930794466407
"AL607028.1",-0.0162913158910909,0.0017282114049492
"AL626787.1",0.0142490011073529,-0.00384325828663438
"AL627095.2",-0.00528988107356417,0.0191825933141649
"AL627171.1",-0.00052955731186253,-0.0100997384070625
"AL627171.2",0.00556799042788579,0.0138320352026687
"AL627230.1",0.00713592723648159,0.00460132934926008
"AL627232.1",-0.00309660320424116,0.0171142035289927
"AL627308.3",-0.00556762827098242,-0.0235035800729297
"AL627309.1",0.0171776842728014,-0.00190520038300226
"AL627309.4",0.0277109842477149,0.0110367790744084
"AL627309.5",0.0114296143015655,-0.0061289650688739
"AL627316.1",-0.00590516750255547,-0.00409354656956339
"AL627422.2",0.0042464108521044,0.00279679605871689
"AL627443.1",-0.0286446241645287,-0.0159190132090521
"AL645465.1",0.0139739033505224,0.00477081442188245
"AL645504.1",-0.00452515580784456,0.00962360340243557
"AL645507.1",0.00749250066061393,0.0144499096021262
"AL645568.1",0.0185903631168018,0.0143740621846542
"AL645608.1",0.00820793036414444,-0.0109510271122169
"AL645608.2",0.0109040176804966,0.0195271405017922
"AL645608.6",-0.000500565871245034,-0.00363292821087925
"AL645608.7",0.007922215486505,0.0148206046784941
"AL645608.8",0.0171208461748047,-0.000777604323169256
"AL645728.1",0.00423513406675004,-0.00992782281868356
"AL645768.1",-0.00204574058742978,-0.0249613818780612
"AL645929.2",0.00979982842147806,-0.0191866024752127
"AL645933.2",-0.00224519726793946,-0.0053674890217258
"AL645933.3",0.0211910225960265,-0.00832480041033349
"AL645937.2",0.00956838095801091,-0.00789889984811871
"AL645939.4",0.0100377803226873,0.00089081936787426
"AL645939.5",-0.00408350111420517,0.0038229608145385
"AL645940.1",-0.00138307708489562,0.00710383024901675
"AL645941.3",0.00198470607886542,0.0141793611190342
"AL646090.1",0.00615699905613528,0.000586416726829262
"AL646090.2",0.0122951543717444,-0.00712177744760076
"AL662791.1",0.00166856352071826,-0.0128065292851364
"AL662791.2",0.00354753182245069,-0.00241740871424163
"AL662797.1",0.0213236461932729,0.002380115706268
"AL662844.3",-0.00198071128881689,0.0159648194797684
"AL662844.4",0.00290755871615416,-0.0383378343253943
"AL662884.1",-0.0209226169027405,-0.0082834718798372
"AL662884.3",0.0073171572525594,0.00284586801090766
"AL662884.5",0.00950299114034782,-0.010587217195035
"AL662889.1",-0.0147935917955276,-0.00455148178604895
"AL662890.1",0.00170794199855044,0.0054218465304448
"AL662907.3",0.0191847447525306,-0.0117119335699034
"AL663074.1",-0.00197402592068024,-0.00837038016485173
"AL669831.2",-0.010375315057738,0.00392434471898588
"AL669841.1",0.0103155787373521,-0.000331443648218068
"AL669970.2",-0.00283770233273142,0.000800684377016877
"AL669970.3",0.00322251279481486,0.0125184299269475
"AL670729.1",-0.0030872298686716,0.00274866126404911
"AL670729.2",0.0257575151632987,0.0103750362734396
