"BE1_ranks","gene"
0.0652611833487959,"CACNA1C"
0.064973254638532,"EPC2"
0.064947753593957,"SLC20A1"
0.0649191325264665,"NCKAP1"
0.0648031977221449,"ZNF407"
0.0647513924967311,"GATAD2B"
0.0647263290012052,"BRWD3"
0.0647133651443623,"WDFY2"
0.0646501177451828,"WIPF1"
0.0645649821069719,"LINC00513"
0.0645146113593783,"GTF2I"
0.0644965152135096,"ANKRD11"
0.0643174672276173,"GPR176"
0.0642665548626379,"SBSN"
0.0642644799338942,"WDHD1"
0.0642510452208363,"ACAP2"
0.0642462504106046,"COL23A1"
0.0642414330099271,"NUP205"
0.0642068991844716,"DNAJC13"
0.0641289351480583,"GSE1"
0.0641030204278398,"ERC1"
0.0640149148446759,"MRTFA"
0.0638545527371558,"CEP170"
0.0638530655988357,"MORF4L2"
0.0638284759080893,"NBPF15"
0.0638122026583348,"RANBP17"
0.0638061492139868,"FMNL2"
0.0637301298426235,"TENM3"
0.0637191137891712,"SMARCA1"
0.0635659710028742,"KIAA1549L"
0.0634304035306649,"N4BP2L2"
0.0634088317564531,"IQCB1"
0.0633817603233608,"GLS"
0.063339802391558,"QKI"
0.0633141761537127,"GREB1L"
0.0633099422184074,"PLEKHA5"
0.0632679255368043,"SPRED1"
0.0631844074213972,"WDR59"
0.0631235897067196,"CHD7"
0.063119666829382,"SRBD1"
0.0630745051306699,"BBX"
0.0630501470600381,"KCNQ5"
0.0630466469217064,"PFKFB3"
0.0629892671352409,"SPRED2"
0.062881519293335,"MAML3"
0.0628402205409315,"LPP"
0.0627014025635034,"CEP85L"
0.0626934857272071,"RALA"
0.0626745211498093,"PAPPA2"
0.0626286170644816,"MLPH"
0.0625933265235854,"DIP2C"
0.0624926950825475,"CECR2"
0.0623958370586268,"ASCC3"
0.0623164080509257,"C15orf41"
0.0623097199742369,"ZBTB20"
0.0622984549681103,"PRRC2C"
0.0622378881434807,"HDAC4"
0.0622378418095395,"ESM1"
0.062177761638354,"IGF2R"
0.0621200167365283,"ZFR"
0.0619973056148415,"ARHGAP32"
0.0619552279804446,"ZFP64"
0.0619196318719229,"FAM189A1"
0.0618428428691634,"MT-ND2"
0.0618083782157388,"LIN28B"
0.061786211339584,"ANPEP"
0.0617814162766303,"ST3GAL6"
0.061755447027064,"PIAS1"
0.0616084355797236,"ARL15"
0.0615726991985781,"RAB8B"
0.0615669786023082,"TENM2"
0.0615090734429337,"ZFAND3"
0.0615018248131744,"DIS3L2"
0.0613442744189686,"CLASP1"
0.0613438271921808,"IBTK"
0.0613276138453893,"NBEA"
0.0612297648870702,"MYO1E"
0.0612246754647498,"SHTN1"
0.0611665731431951,"USP25"
0.0610860130792912,"SUGCT"
0.061032579017067,"MARCH6"
0.0609539381027411,"SENP6"
0.0608696829474421,"BRAF"
0.0608448308961741,"ASB1"
0.0608374960174996,"SCAPER"
0.0607609767492008,"ARMC4"
0.0607556549570148,"DICER1"
0.0607539894016422,"AFDN"
0.0606417039529424,"TMEM117"
0.060542441133292,"ITGA3"
0.0604930463281678,"SACS"
0.0604465239766427,"FRMD3"
0.060408674249439,"MED12L"
0.0603148666092718,"MIR100HG"
0.060272835837984,"DHX32"
0.060271172416802,"BTBD7"
0.0602527624315306,"SERPINE2"
0.060212264096157,"FRYL"
0.0601739059518965,"PHACTR1"
0.0601699740498448,"EIF1"
0.0601433012791516,"CLYBL"
0.0600270270794586,"SPG11"
0.0599844849380287,"R3HDM1"
0.0599731524114088,"GIGYF2"
0.0599393698926453,"ZNF217"
0.0599229198374674,"HERC1"
0.0598543738499101,"HNRNPA2B1"
0.0598306301314678,"SERPINE1"
0.0597826983481734,"FAN1"
0.0597726936913837,"THRB"
0.059739103940936,"MAST4"
0.059659281386789,"NF1"
0.0594979298251044,"LUC7L2"
0.0594747285150938,"TUSC3"
0.0594142874062522,"TNKS"
0.0593776173757171,"VIM"
0.0592961863167698,"FTX"
0.0592879255702161,"MICU3"
0.0592301823828866,"SLC35F1"
0.0591839975036742,"TBCK"
0.059160489115802,"NUDCD3"
0.059132460706794,"ATXN2"
0.0590639274305207,"BASP1"
0.0590506992341144,"PRKAA1"
0.059038991280974,"TENM4"
0.0590267516059604,"LIMS1"
0.0589838425859521,"COP1"
0.0589619473739587,"MLH3"
0.0589392394935951,"SATB2"
0.0589304246666953,"COL1A1"
0.0589178996776953,"ARHGAP21"
0.058908782373226,"LAMB1"
0.0589035906555509,"NBEAL1"
0.0588366236651357,"EFR3A"
0.0587058665470229,"CPLANE1"
0.0587054707015869,"ELK3"
0.0586629608340902,"PTPN21"
0.0586554402761328,"AC093515.1"
0.0586351694180596,"KCNQ1OT1"
0.0586023812797478,"TLN2"
0.0585479506761138,"MLLT10"
0.0585244926664894,"SEMA5A"
0.0585122020991032,"FOXJ3"
0.0584023229693861,"MKLN1"
0.0583589936638043,"ZNF644"
0.0583294415597147,"MTHFD1L"
0.0583222939385507,"ATR"
0.0583124696585919,"EVI5"
0.058235055192693,"FLNB"
0.0582120725927854,"DYNC2H1"
0.058177754468875,"MAN1A1"
0.0581769537808583,"SH3D19"
0.0581756868888549,"TRMT11"
0.0581045299008063,"GPR39"
0.0580867956663274,"ADAM10"
0.0580737120031513,"GOLGA4"
0.0580632386392181,"INHBA"
0.0579624521214209,"CHD1"
0.0579552206032927,"OXCT1"
0.0579426076108191,"PAM"
0.0579322478334429,"TNC"
0.0575774814284737,"SPIN4"
0.0575765132490042,"AC053527.2"
0.057572049110775,"CTBP2"
0.0575506828092015,"SMAD3"
0.0575385113615687,"SPHK1"
0.0574919230553251,"UBE3C"
0.0572478949888323,"CDK6"
0.057212429178645,"DANT2"
0.0572086137770921,"STARD9"
0.0572034781211132,"MAML2"
0.0571731137704543,"LIN52"
0.0571513163821796,"UBR5"
0.0571374663411921,"HDAC9"
0.0571179988347465,"SERBP1"
0.0570805734359933,"TMEM108"
0.0570446533990295,"PKD2"
0.0570442053016247,"TFPI"
0.056998492761577,"SYT16"
0.0569727050344307,"TMEM87A"
0.0569681790970135,"ANKRD17"
0.056905582584407,"KANSL1"
0.0568148816151237,"TENT2"
0.0567901351292843,"GARNL3"
0.0567865705593995,"FRY"
0.0567744748809507,"ANKRD6"
0.0567584850864913,"SPOCK1"
0.0567548051394676,"CACHD1"
0.0567227966332055,"C1orf21"
0.0567219738091128,"GHR"
0.0566919477659121,"DNM1"
0.0566584640492605,"GRAMD1B"
0.0566373556197779,"GLI2"
0.0564238482716069,"ADAMTS16"
0.0564067780566041,"CACNB4"
0.0563857944515816,"B2M"
0.0563793450749164,"WARS"
0.056315633902203,"TBL1XR1"
0.0562532381977714,"TRIM66"
0.0562450572823365,"GGT7"
0.0561973230215178,"NRG2"
0.0561828155858581,"LINC00355"
0.0561752439102243,"MRC2"
0.0561562537760809,"GRB10"
0.0561225104428789,"ANP32A"
0.0560854615350334,"RPTOR"
0.0560366421290875,"AL365295.1"
0.0560266941684675,"SLC30A7"
0.0559504344322977,"TCAF1"
0.0559461839830903,"GLI3"
0.0559435476872356,"POLD3"
0.0559318438073527,"CAB39"
0.0558983790946961,"DOCK5"
0.0558575489087888,"XPO4"
0.0558560580288386,"TJP1"
0.0558454271611622,"TTC17"
0.0558015708808719,"NRP2"
0.055766486398099,"URI1"
0.0557630270541123,"CBX5"
0.0557280111077534,"BACH1"
0.055726760601765,"MAP2K1"
0.0555854339297279,"DENND4A"
0.0555775279605895,"YAP1"
0.0555582723091599,"SCFD2"
0.0554570696963219,"EVC"
0.0554554483029748,"EXOC6B"
0.055443891696367,"LARP4B"
0.0554208075766717,"ATF7IP"
0.0554117771052145,"FYN"
0.0553948144595347,"TFPI2"
0.0553830093521453,"TBC1D8"
0.0553471159470271,"C12orf57"
0.055333950369294,"TPR"
0.055314136714152,"MIPOL1"
0.0553080655032035,"CHST11"
0.055289987320517,"SUCLG2"
0.0552819878003004,"AC068587.4"
0.0552620103147732,"DTNA"
0.0551968547025089,"SS18L1"
0.0551449386546857,"WRN"
0.0551415872414509,"UBASH3B"
0.0550947940457511,"SLC39A11"
0.0550919332464033,"IL1B"
0.0550885966984321,"CDR2"
0.0550351984881194,"TUBA4A"
0.0550250298168336,"LINC01572"
0.0549875467517124,"SRPK2"
0.0549747766982377,"PCCA"
0.0549548591125103,"DSE"
0.0548902359135085,"DST"
0.0548730148260776,"PDSS2"
0.0548508037414957,"LMBR1"
0.0548343081782502,"CLMN"
0.0548324714792499,"AC118549.1"
0.0547569090620832,"ASPH"
0.0547533443275419,"ZNF532"
0.0547367802151839,"LATS2"
0.0547143242838458,"UGGT1"
0.0546807967350274,"KIAA0319L"
0.0546403409864189,"OSBPL1A"
0.0545478763899914,"BUB1B"
0.0545319869618531,"EYA4"
0.0544805029900357,"GALK2"
0.0544096523015295,"DNAJB6"
0.0543916449140118,"CSNK1A1"
0.0543504893514057,"ACTR3"
0.0543459611022453,"ALCAM"
0.05432866983853,"DCC"
0.0543103791670599,"PTPN13"
0.0542981095461087,"ITGA10"
0.0542388858593646,"PPP6R3"
0.0542162348012052,"POGZ"
0.0541979528337492,"SPRY4-AS1"
0.0541645082833657,"BABAM2"
0.0541464741285748,"GBE1"
0.0541089644704935,"ATP9B"
0.0540742865939276,"DENND4C"
0.0540731189476388,"UPP1"
0.0540342024845368,"PARD3B"
0.0540070993175356,"VPS54"
0.0539881419090437,"NOM1"
0.0539865743589064,"MBD5"
0.053966018371568,"DPY19L1"
0.053948264550038,"SPATA13"
0.0539222699338971,"ZHX3"
0.0539050807288033,"RASA2"
0.0539003577994705,"AC018978.1"
0.0538869410485011,"ASXL2"
0.0538512940431584,"PID1"
0.053796506899952,"BTBD11"
0.0537384763586329,"PHGDH"
0.0537347174783453,"SESTD1"
0.0537344013622853,"AUTS2"
0.0537204937407291,"ARHGAP6"
0.0536096378244249,"NCOA1"
0.0535970841892615,"DTWD1"
0.053570967363343,"CHD2"
0.0535468420226058,"AC006001.2"
0.053542612685272,"LRRFIP2"
0.0535178670584656,"NEO1"
0.0534912585743184,"POLR2J3"
0.0534877712612679,"TUT4"
0.053468546724687,"TMEM91"
0.0534448389460257,"KYAT3"
0.0533811390738546,"NUP42"
0.0533674858961093,"LINC00174"
0.0533659037073944,"NTN1"
0.0533383361858404,"BCAS3"
0.0533371561807451,"GFPT2"
0.0532936601135362,"LDLRAD3"
0.0532741789531697,"RBM6"
0.0531644080204684,"ZFPM2-AS1"
0.0531541210750801,"ROBO1"
0.0530612856395896,"KCNT2"
0.0529987184407733,"OSMR"
0.0529292164928859,"MIR181A1HG"
0.0528855590841918,"ADGRB3"
0.052852673574021,"WDFY3"
0.0527987673342892,"NHSL2"
0.0527813215989823,"APPL2"
0.0527791921948752,"PIBF1"
0.0527649632859486,"JAM2"
0.0527284741861318,"SFMBT1"
0.0526959437043315,"ANKRD13C"
0.0526851585058957,"EXOC2"
0.052604098644832,"CMSS1"
0.0525889850920985,"PTPN9"
0.0525552008151876,"NEDD4"
0.0525516328338979,"RNF111"
0.0524957480408377,"MTMR3"
0.0524528798240303,"LINC01473"
0.0524083662319278,"SYNJ2"
0.0523985732723699,"SCN8A"
0.0523831004774518,"AKAP13"
0.0523778543974875,"DOK6"
0.0523527624325753,"TTLL5"
0.0522970633996278,"AL354740.1"
0.052293481817332,"SCRN1"
0.0522747263662392,"ATG2B"
0.0521982922762645,"ZEB2"
0.0521864152058442,"ARID2"
0.0521682199483524,"ZNF236"
0.0521004445304487,"SORCS2"
0.0520948218723723,"CHD9"
0.0520782172675694,"TCF4"
0.0520543993571763,"DDR2"
0.0520390758813858,"AL157886.1"
0.0520313709423386,"ASAP1"
0.0519947408451307,"TCF7L2"
0.0519725559738747,"ZNF708"
0.0519472790470368,"KLC1"
0.0519355663785908,"CLIP4"
0.0519047663437433,"RBM33"
0.051884585162631,"APBA1"
0.0518788533273744,"ADGRA3"
0.0518779856290255,"NEDD1"
0.0518549226551666,"AL162411.1"
0.0518494017717475,"CACNA1A"
0.0518186157811087,"SNX24"
0.0518169292317236,"IGF2BP3"
0.0518022362272635,"CACNA2D3"
0.0517681557279766,"GOLGA8A"
0.0516955786981728,"UGGT2"
0.0516907177566286,"STAG1"
0.0516669630743129,"MYH9"
0.0516297776720995,"TCF20"
0.0515709447865951,"LIX1-AS1"
0.0515705199538943,"CPQ"
0.0515410129504988,"GABBR1"
0.051535462295089,"PPP2R3A"
0.0515311733812838,"BICC1"
0.0515274124813899,"FLRT2"
0.0515158212494967,"RBPMS"
0.0515076645200725,"PLXNA2"
0.0514628312420541,"PRKAA2"
0.0514382648412898,"MSI2"
0.0514382328155941,"SHANK2"
0.0514375274818033,"LINC01184"
0.0513961607812651,"TASP1"
0.0513336942839622,"MTREX"
0.0513150663126743,"VTI1A"
0.0513098428096808,"USP8"
0.0513059335751791,"KANSL1L"
0.0512771140520621,"ZNF521"
0.0512522555649689,"RSRC1"
0.0511614478152331,"ANKHD1"
0.0511609399282295,"TRPC1"
0.0511565039664998,"HMGXB3"
0.0510857854879582,"PICALM"
0.0510507981563796,"TANC1"
0.0510453266504678,"CDC42BPB"
0.0510377956202176,"AEBP2"
0.0510317692888194,"RASAL2"
0.0510270683482447,"YARS"
0.0510124861017176,"RBM39"
0.0510112602179403,"LINC01320"
0.0509995443095003,"FRS2"
0.0509873412351543,"KMT2A"
0.0509779239343048,"PRDM2"
0.0509647554103414,"HDHD2"
0.0509613990317166,"ITCH"
0.0509389874008801,"SAMD12"
0.0509355673714316,"ARFGEF1"
0.0509333205510669,"XRRA1"
0.0509111875536257,"LARS"
0.0508912154399605,"HIVEP2"
0.0508770196146252,"AGTPBP1"
0.0508574190395289,"GTF2IRD1"
0.0508448838076289,"RORA-AS1"
0.0508359421148812,"ST5"
0.0508271173339854,"C20orf194"
0.0508004316489785,"TNRC6A"
0.0507715620430233,"WWP1"
0.0507652530257907,"GIGYF1"
0.0507597668147228,"PHYKPL"
0.0507574516804865,"AC069277.1"
0.0507425006308874,"MAN2A1"
0.0507379350601656,"ARHGEF28"
0.0507145438437116,"WASHC4"
0.0506859720955167,"CNBD1"
0.0506448408459201,"ATG7"
0.0506444531861846,"ULK4"
0.0506279607186219,"CENPP"
0.0506275313910123,"SRSF4"
0.0505972268783089,"RPS6KA5"
0.0505886926364462,"DENND1A"
0.0505706458640413,"HLCS"
0.0505631746617662,"AP3B1"
0.0504907273813277,"USP40"
0.0504883881018457,"CCDC138"
0.0504518881447067,"ZMYM2"
0.050418275768677,"ZNF516"
0.0503932366127618,"DTNBP1"
0.0503786723797211,"PRMT3"
0.0503561040133763,"SSBP2"
0.0503495182630886,"ROCK2"
0.0503494700038668,"TAX1BP1"
0.0503451093442406,"PRKACB"
0.050318862145181,"PCMTD1"
0.0503083530269802,"UBE3D"
0.0503033277814604,"FNDC3A"
0.0502720379243327,"NR6A1"
0.0502661949295679,"CEP152"
0.0502539063567641,"NEMP2"
0.0502362883204828,"TMCC3"
0.0501827771492562,"UIMC1"
0.0501806305785089,"USP32"
0.0501805084975618,"VPS13A"
0.050175105067615,"CHSY3"
0.0501305576958878,"SMURF1"
0.050127860793354,"DCLK2"
0.0501269736872365,"JAZF1"
0.0500409891950017,"XPO1"
0.050022250260879,"AP001347.1"
0.0500121093408857,"MSN"
0.0500060693935008,"NUP107"
0.0499930997506588,"PCGF3"
0.049957971177422,"SPTLC2"
0.0498880747404289,"RREB1"
0.0498614685890751,"TSHZ2"
0.0498536700316037,"AGO3"
0.0498527874620353,"SNX27"
0.0498490257449493,"WDPCP"
0.0498389810968642,"GALNT14"
0.0498029751349001,"PIK3C3"
0.0497937310261584,"DIDO1"
0.0497619283673292,"SVIL"
0.0497575480070745,"HS6ST2"
0.0497235270589049,"EIF4B"
0.0496649385124405,"CD47"
0.0496320372946445,"DIPK1A"
0.0496313753096683,"TTL"
0.0496282821509054,"NCOR1"
0.0495869559618996,"SNX13"
0.0495656919089347,"TRIB1"
0.0495383953804937,"SUCO"
0.0495297760614485,"ICE2"
0.0494897360958472,"FBXL17"
0.0494645475501695,"SPIDR"
0.0494566522813538,"ETNK1"
0.0494432227346613,"CLEC16A"
0.0493749363940067,"ZNF536"
0.049373670870626,"BMPR1A"
0.0493608802057243,"OSBPL8"
0.0493479004014234,"STK4"
0.0493340339831876,"ERBIN"
0.0493298876142167,"CPNE8"
0.0492757144476568,"EXOG"
0.0492638979033533,"NOTCH2"
0.0492623064157795,"TMED10"
0.049222639068368,"ENTPD4"
0.0492126513757908,"NRXN3"
0.0491997015767233,"BACH2"
0.0491975311028147,"ACYP2"
0.0491914756568121,"JAK1"
0.0491872537490999,"EPRS"
0.0491705551220553,"CHD6"
0.0491402909000178,"GSTZ1"
0.0490834048362006,"REV3L"
0.0490208258003952,"PAXIP1"
0.048986964735347,"NOD1"
0.0489735603345318,"SLFN5"
0.0489620866551966,"SOBP"
0.0489619432699795,"MYO1B"
0.0489520957704877,"RTN1"
0.0489350574136986,"LINC00630"
0.0489204225060951,"STRN"
0.0488577744900565,"PHLPP1"
0.0488470485305779,"RCOR1"
0.0488423784914857,"BICD1"
0.0488377368108115,"AC244131.2"
0.048816977718905,"GPBP1L1"
0.0488083215580587,"TMTC2"
0.0488068132715153,"ICE1"
0.0488015989457655,"KCNG1"
0.048783875653221,"PPM1L"
0.0487832990766715,"CREB3L1"
0.0487827260926598,"SEL1L"
0.0487817660813453,"SS18"
0.0487817455445178,"ATAD2B"
0.048779579117034,"ANO4"
0.0487694654689367,"ALPK1"
0.0487006848512199,"SCLY"
0.0486883440684632,"DLC1"
0.0486610393038481,"ARHGAP11B"
0.0486528744550259,"FYCO1"
0.0486480673887973,"MINDY3"
0.0486435271896441,"RAP1A"
0.0486062758725754,"FBH1"
0.0486053635915982,"UACA"
0.0485249771871875,"ECM1"
0.0485059023394334,"TTC29"
0.0484956337110213,"CAMKMT"
0.0484740857658222,"ERG"
0.0484732705264,"CACNA2D1"
0.0484638442013477,"LRP12"
0.0484321747758638,"ADAM12"
0.0484235149785724,"CLOCK"
0.0484111074307788,"CSPG4"
0.0483843952395279,"LRMDA"
0.0483828772446232,"DCAF6"
0.0483744718643786,"RNF216"
0.0483319670578973,"LINC01004"
0.0483316548129404,"TENT4A"
0.0482990430891709,"TSPAN9"
0.0482152311109307,"STK39"
0.0482043008411526,"EIF4A2"
0.0481998777177083,"RBBP6"
0.0481385026122687,"PCLO"
0.048137986283328,"PTPDC1"
0.0481279331965314,"PRSS12"
0.0480162522137116,"SETD5"
0.0480052014254352,"SHPRH"
0.0480050726360659,"CASC4"
0.047987509251374,"NGF"
0.0479874137582118,"HDAC8"
0.047975048887763,"AC015813.1"
0.0479704938614784,"MAP3K4"
0.0479664694720552,"MSANTD2"
0.0479027984016225,"LAYN"
0.0479022015573446,"NSMCE2"
0.047886431496327,"SCG5"
0.047855143636863,"MCM9"
0.0478477424166431,"SERPINB6"
0.0478341634013871,"VPS13D"
0.0477949657695418,"AC011586.2"
0.0477938513957634,"PLOD2"
0.0477884963981546,"GNG4"
0.0477443106523513,"GALE"
0.0477147786355414,"EPHA4"
0.0477064825512734,"SLC22A15"
0.0476790384541897,"WNT5B"
0.0476748977853138,"CADM1"
0.0476630770322759,"IGF2BP1"
0.0476213552717548,"STXBP5"
0.0476114755717217,"USP34"
0.0475984657158072,"RICTOR"
0.0475972194594708,"PRKD3"
0.0475897841708672,"SEMA7A"
0.0475595699107749,"NDUFA10"
0.0475573639533916,"CDC14A"
0.047544337017709,"ITGA5"
0.0475438975139274,"RIMKLB"
0.0475401618047135,"AL158152.1"
0.0475310162448765,"FREM2"
0.0474882034779202,"SGMS1"
0.0474699662129498,"AL035446.2"
0.0474026340914018,"STK32B"
0.0473989951523651,"DNHD1"
0.0473986255869633,"SIMC1"
0.0473703248441666,"FNIP1"
0.0473693852459699,"TLK1"
0.0473616444868371,"UBR7"
0.0473200119996373,"KPNA5"
0.0472860839893732,"ARG2"
0.0472803218751808,"SLC25A26"
0.0472573193702137,"PDE8A"
0.0472440907442932,"PPP2R2A"
0.0472373258851481,"PPA2"
0.0472032406834815,"ZNF215"
0.0471842140096349,"PDE10A"
0.0471755304603206,"NAF1"
0.0471417602312807,"NAGLU"
0.0471411427520968,"DCAF4"
0.0471369854363332,"RAB3GAP1"
0.0471350465355574,"PODXL"
0.0470983897635453,"SLC35F5"
