"BE2_ranks","gene"
0.0636893904795555,"MIR31HG"
0.0632753929303718,"COPS2"
0.0629812398433751,"EIF4A2"
0.0629546128173274,"MYO9A"
0.0629361901026798,"SLC4A7"
0.0627281323879714,"DYNC1H1"
0.0625279086118975,"PSAP"
0.062358452856225,"PRKG1"
0.0621036634286932,"RERE"
0.0619154931672682,"PIAS1"
0.0619134275708845,"SMYD3"
0.0619022919486098,"LMO7"
0.0617528315307366,"GLIS3"
0.0617510413552911,"DDX52"
0.0616681054639974,"LMAN1"
0.0615266597627578,"ANP32B"
0.0614648292013793,"RFX7"
0.0614427130485727,"RANBP17"
0.061401297179293,"PIP5K1A"
0.061362261319424,"IGF2BP3"
0.0611423144367984,"LRPPRC"
0.0610668282025537,"ATAD5"
0.0609817066240728,"AKAP12"
0.0609484422072766,"S100A16"
0.0608772843933659,"COL5A2"
0.0608770118824791,"TPT1"
0.0607701392513933,"COL4A1"
0.0606391750122517,"TRA2A"
0.0605714292911013,"ALKBH8"
0.0604611357813801,"EID1"
0.0603927874988721,"DFFA"
0.0603657140604189,"ALDH1A2"
0.0600633112112504,"MCL1"
0.0598061288797073,"TMEM255B"
0.0597936270055889,"CRTAP"
0.0597594990364173,"VMP1"
0.0595700322281667,"COLEC12"
0.059460243501541,"ELP2"
0.0592505015520497,"ANP32A"
0.059217125887435,"MT1A"
0.0592047465258156,"CEP152"
0.0588416961455377,"PLEKHA3"
0.0586041895810865,"PSIP1"
0.0584022351159854,"LPIN2"
0.0583119535026447,"MARK3"
0.0582148628695067,"CSNK1D"
0.0581168495208571,"CDK11B"
0.0581164034124691,"CEP128"
0.0579271409027355,"PSAT1"
0.0576538018319262,"GATAD2B"
0.0576245163344431,"BRAF"
0.0576213254776245,"SLC39A1"
0.0575944566143226,"PMS1"
0.057482785619871,"SPRY4-AS1"
0.057437173187058,"MYO1D"
0.0574110527330894,"CCT6A"
0.0573920213631557,"MKLN1"
0.0573624869336297,"H3F3B"
0.057332622104057,"SUMO2"
0.0572065567742502,"MSH3"
0.0570041528806625,"AC245297.3"
0.0569374053561927,"BAZ2B"
0.0568288349835393,"PSMD11"
0.0566998435270787,"TIPIN"
0.056542900457503,"FAM155A"
0.0564851531255372,"NUP205"
0.0564259034819039,"FHOD3"
0.0563689084206715,"PEX14"
0.05627325280059,"MARCH7"
0.0562512039772759,"SNAPC5"
0.056145844432606,"LACTB"
0.0560462847483463,"CLTC"
0.0560448961993741,"KRT8"
0.055951015691101,"CCND2"
0.0558389703211357,"NEDD4"
0.0558312055111069,"OLA1"
0.0558283530328133,"NPW"
0.0557471752996081,"SLC25A12"
0.0557286724175107,"RPS27"
0.0556933654929999,"MCTP1"
0.0556807716640544,"FKBP10"
0.0556460643284064,"G0S2"
0.0555920746839739,"ITGB3"
0.0555689030524819,"RPL22"
0.0555594369697422,"MAP3K20"
0.0555320711182357,"HEG1"
0.0555227663854793,"PTPRM"
0.0555187500144996,"NCKAP1"
0.0555147081234861,"JDP2"
0.0554720851479624,"GPATCH8"
0.0553968694578806,"TMEM161B"
0.055343181244865,"FHIT"
0.0552892220045331,"NOM1"
0.0552793459979818,"CLDN11"
0.0552270093610413,"SMURF2"
0.0550682192738887,"STAG1"
0.054947301609555,"CMTM6"
0.0549245902510703,"LINC01320"
0.0548908864085087,"CCSER1"
0.0548713407582343,"LPP"
0.0547773865474153,"LUC7L2"
0.054717345426034,"HAUS6"
0.0545074825911589,"MOSMO"
0.0544135612626816,"IARS"
0.054302112983108,"OIP5-AS1"
0.0542881429101398,"CTSL"
0.0542664372730088,"FREM2"
0.0542006143921865,"CALM2"
0.0541829519250286,"TMEM161B-AS1"
0.0540549733963717,"ITGAV"
0.0538016132693446,"RSL24D1"
0.053752026657565,"SRP14"
0.0537278864048132,"SLC39A11"
0.0536802886530921,"KMT2C"
0.0536500330842359,"PSMD12"
0.0536212265215228,"LIN52"
0.0535615934050915,"SPIRE1"
0.0535454693877504,"NPAS2"
0.0534860768060267,"SUSD1"
0.0532966376309164,"OXLD1"
0.053223965315471,"KIF2A"
0.0532172870673059,"CACNB4"
0.0531960782682159,"LSM12"
0.0531602256920782,"GALNT11"
0.0530767780716087,"DUT"
0.0530498773676118,"STMP1"
0.0530260774107409,"STC2"
0.0528893388414537,"SESN2"
0.0526522519764735,"OSBPL10"
0.0526401449618249,"AC103702.2"
0.0526297373365692,"MTMR1"
0.0525127796586625,"SBF2"
0.0524377745309515,"EFEMP1"
0.0524071623818574,"PRKAG2"
0.0523928707483378,"GRN"
0.0523196381951153,"THBS1"
0.0522467357345858,"COL12A1"
0.052246341144585,"APLP2"
0.0522461851715934,"SEMA3D"
0.0522318600556379,"NME1"
0.0521226907868858,"ADAMTS12"
0.0520492790079389,"RPL27"
0.051918324477178,"LINC01473"
0.0518949579401102,"UBE2R2"
0.0518764594221829,"BGN"
0.0518637539146372,"DICER1"
0.0518220124224362,"ARHGAP29"
0.0517696898484643,"AKR1B1"
0.0516649781123174,"STT3B"
0.0516131214564756,"MYO1E"
0.0514423062227734,"ZNF277"
0.0513729835955758,"TANC1"
0.0513724674660602,"AHNAK2"
0.0513113907821997,"SIPA1L3"
0.0512874587156915,"AP2B1"
0.051187986057105,"SV2A"
0.0511803160112496,"RASA1"
0.0511412037116042,"DNAJB6"
0.0510750815339281,"PTPN2"
0.0510154633473392,"CREB3L2"
0.0510009003814981,"ZNF106"
0.0509772699609475,"GRB10"
0.0509735713584462,"NFIA"
0.0508761475684075,"ANGPT2"
0.0508164774975812,"CLTA"
0.05079624403728,"BPTF"
0.0507438273870137,"ITGA4"
0.0507182598971182,"PRPF40A"
0.0505560974750425,"MAP2K1"
0.0505288662767824,"MTF2"
0.0505062464103168,"COA1"
0.0504493728638467,"SEPTIN7"
0.0504186031600181,"ARHGEF28"
0.0503862416083383,"SUZ12"
0.0503642491907221,"COL18A1"
0.0503603345354564,"AKT3"
0.050245764618937,"RORA"
0.0500911104632302,"LINGO2"
0.0500507638226014,"LCORL"
0.0499050123148097,"TOPORS"
0.0498976528297813,"CHCHD3"
0.0498923224242897,"UACA"
0.049813630888713,"CDH2"
0.0497492303693789,"SYT14"
0.0497096171843705,"SPARC"
0.0496914678945832,"BCKDHB"
0.0495976320213014,"SETD3"
0.0495970734133796,"HERC1"
0.049583310335853,"PRH1"
0.0495093200509733,"METTL5"
0.0494503028068185,"CDK17"
0.0493791391531608,"GTF2H2"
0.0492847115990358,"APP"
0.0492602254901808,"SMARCE1"
0.0492395352407128,"AFG3L2"
0.0491872423606163,"CERS6"
0.0491417171712521,"ARL15"
0.0490467628624088,"KRT10"
0.048979202483339,"ATP5PD"
0.0489673207650876,"IL6ST"
0.0489311758244236,"DNAJC10"
0.04888095219936,"ANTXR1"
0.0488371735548994,"TRPM7"
0.0487886199033063,"AC011586.2"
0.0487044794481833,"APBB2"
0.0486810887735682,"HLA-C"
0.0486626430486928,"RASGRF2"
0.0485994881793378,"ENOSF1"
0.0485994526018577,"NME2"
0.0484924759580257,"COL13A1"
0.0484777068919587,"NFE2L2"
0.0484473860223196,"NEO1"
0.0484261546018719,"ARID3B"
0.0484229423415179,"ZBED3"
0.048388612790616,"LMBR1"
0.0483715629697019,"HEATR6"
0.0481371312200091,"TBC1D8"
0.0481129422343187,"PHGDH"
0.0481033053144299,"PPARA"
0.0480425409235432,"TGFBR1"
0.0480324937754949,"NLK"
0.0479671887517389,"ANKRD12"
0.0479353184791816,"TLK1"
0.0479058635121046,"INTS6"
0.0477549064021654,"SNAPIN"
0.0477376366256523,"CBX1"
0.0477084877354503,"NSUN2"
0.0476887244068818,"ZFAND3"
0.0476765561489046,"PRKAA2"
0.0476253375837346,"ZYX"
0.047554572362017,"INO80"
0.0475196063860737,"SPG11"
0.0474992397619929,"MSI2"
0.0474957468075227,"SERINC2"
0.0473741933865437,"TANC2"
0.0473530931804168,"DANT2"
0.0473121882651689,"RHEB"
0.0472805367206479,"PGRMC2"
0.0472605218935084,"MFSD14C"
0.0472590052782254,"PODXL"
0.0472307263346589,"HACD3"
0.0472222162301988,"DYNC1I2"
0.0471901097188308,"ORC4"
0.0471125745510698,"USP22"
0.0471040909632996,"MELK"
0.0470917794920835,"SUPT6H"
0.0470150650216103,"ACACA"
0.0470128637335955,"UPP1"
0.0469747686712932,"CNOT2"
0.0469558276678203,"STRA6"
0.0469087075636575,"MORF4L2"
0.0468996923738818,"TBL1XR1"
0.0468851540366873,"PATJ"
0.0468416872801475,"AC138150.2"
0.0468302953322438,"ILF2"
0.0468226903057708,"SLC20A1"
0.0467650955175054,"GPR39"
0.0467621006819102,"MRPS27"
0.0467403362813536,"TPK1"
0.0467278060662517,"DENND2A"
0.0467093713135074,"AARSD1"
0.0467083961434336,"NAPG"
0.0466997129093684,"TUBB6"
0.0466449579469042,"TNIK"
0.0466257228687941,"TOM1L1"
0.0465761305740506,"LIFR"
0.0465121210012146,"FTX"
0.0464211209010605,"AL035446.2"
0.0464087152742188,"DIS3L"
0.0463935031219018,"AC018521.4"
0.0463506395785243,"ANKEF1"
0.0463465401615502,"MICU2"
0.0463103312397766,"TUBG1"
0.0463060943906676,"ERCC6L2"
0.0462631336425206,"CYP3A5"
0.0462627382020902,"CCNL2"
0.0462570529414739,"TMEM199"
0.0462030111152042,"CDRT4"
0.0461669174559792,"CALM1"
0.0461287754556564,"TTC28"
0.0461219632153349,"HIPK2"
0.0460710140088267,"SP3"
0.0459805931524697,"RNF13"
0.0459609386112763,"BNIP2"
0.0459372723066292,"AC021851.2"
0.0458550422895361,"MBTD1"
0.0458380517463543,"GSTZ1"
0.0457561240459183,"CUL1"
0.0457207932005771,"SERBP1"
0.0457111846696105,"CKMT2-AS1"
0.0456570243789247,"RNF135"
0.0456547668245268,"STK17A"
0.0456064255212055,"ZNF212"
0.0455732646008542,"ARPP19"
0.0455653117204477,"RAB7A"
0.0455066409831268,"FHOD1"
0.0453556314321401,"IFI27L2"
0.0453421997014198,"EEF1A1"
0.0453272125861118,"SIL1"
0.0453076002641236,"GMPS"
0.0453032978963478,"KPNA1"
0.0453025855431241,"ZSWIM6"
0.0452997487736674,"IQGAP2"
0.0452884157465383,"ZSWIM8"
0.0452473229597311,"TXNRD1"
0.045221167154179,"HSPA5"
0.04521251989038,"IL20RB-AS1"
0.0451774683544131,"IL15"
0.0450988836900263,"TSC22D1"
0.0450533959801616,"MXRA7"
0.0450039180004921,"LEPROT"
0.0449743598807116,"FNIP1"
0.0448999036890831,"MRC2"
0.0448956865141096,"TMOD3"
0.0448361621143711,"MMADHC"
0.0448152601018876,"NDUFV2"
0.0447989766120344,"ADGRV1"
0.0447783560665064,"AGPS"
0.0447213611975704,"PRSS23"
0.044695751150363,"MRPL58"
0.044676230787786,"DYNC1LI1"
0.044647464909088,"AC007277.1"
0.0445365429978734,"IL1B"
0.044534823694573,"CDK12"
0.0445061269065321,"GALK2"
0.0445043896370496,"LPIN3"
0.0444966287383406,"HSDL2"
0.044415805211282,"TCAF1"
0.0444092010596275,"LAMA1"
0.0444056459007,"RNMT"
0.0443616202318786,"CCN2"
0.0443597084397312,"KCNN4"
0.0443377166021773,"CDC27"
0.0443251287171477,"MALAT1"
0.0443190010858514,"SNW1"
0.0443163474807837,"WIPI1"
0.0442657608495868,"TIE1"
0.0442519084812595,"CLU"
0.0441748759980288,"RPL38"
0.0441559120331253,"WSB1"
0.0440698032237088,"AGK"
0.0440126298924028,"NCAPG2"
0.0439857593601506,"METTL23"
0.0439818965589792,"P3H1"
0.0439812151983949,"CCDC47"
0.0439304787553426,"RPRD2"
0.0438650339173557,"SH3PXD2B"
0.0437331656923652,"CAAP1"
0.0437251580138748,"DNAJA1"
0.0437026058933621,"IGF1R"
0.0436489702473588,"TBC1D8B"
0.0436484062894233,"CD302"
0.0435819382768814,"GOSR1"
0.043581588661646,"SNX27"
0.0435147279531482,"TRIM33"
0.0434962713948764,"MPDZ"
0.0434501775533793,"ACTG1"
0.0434493905442258,"ATR"
0.0434246360088358,"DHX40"
0.0434134181486843,"ARL4D"
0.0433880370609138,"ADAM9"
0.0433128555505955,"MYLK"
0.0432926629606986,"MTPN"
0.0432866589790488,"CENPP"
0.0432728163767102,"GALNS"
0.0432638351420801,"UBR3"
0.0432620562467265,"LINC00205"
0.0432070064679455,"CATSPER2"
0.0432008433311127,"SPATA1"
0.04315499383627,"GABBR1"
0.0431498723913817,"CTNND1"
0.0431472319421605,"SUPT3H"
0.043107639829384,"MAP2K4"
0.043097830373405,"GOLGA4"
0.043090385488716,"U2SURP"
0.043083102153197,"SLC39A6"
0.0430506176010978,"RNF38"
0.0430287540307658,"RTF1"
0.0430183309825291,"TDRKH"
0.0430106061806136,"NRDC"
0.0430020390794252,"TMPRSS15"
0.0429268650769418,"GPBP1"
0.0429230721699183,"DDX24"
0.0429209062191509,"ITGA6"
0.0429016335682698,"GPNMB"
0.0428928001138715,"HNRNPA2B1"
0.0428817987862595,"DHX36"
0.0428423985484831,"PAWR"
0.0427652775762196,"SRGAP1"
0.0427379438050437,"AC010275.1"
0.0427352804516023,"SMG8"
0.0427263384986024,"ATP8B1"
0.0427231517799846,"TNS3"
0.0426454800819088,"GNB1"
0.0426450778033733,"PHKB"
0.0426052669968694,"COL5A1"
0.0425972300443885,"ZMYM1"
0.0425761850994961,"RAB5C"
0.0425613926244353,"CENPE"
0.0425220371794277,"TMEM178B"
0.0424950235374868,"CCNH"
0.0424827163674675,"ATF4"
0.0424717060560366,"HLA-A"
0.0424579749815823,"TBILA"
0.0424426579368768,"TMEM156"
0.0424044074089807,"SORCS2"
0.0423990485458048,"LURAP1L-AS1"
0.0423451135998188,"ATP5MC3"
0.042325454584502,"SSH2"
0.0423130055602605,"PDIA5"
0.0423044544428201,"MFSD11"
0.0422859120018428,"EBLN3P"
0.0422705890872868,"USP11"
0.0421726280887924,"AL157886.1"
0.0421279061851519,"ACAD11"
0.0421238603884616,"DGKD"
0.0421188118545774,"SNHG25"
0.0420302931095228,"LAMC2"
0.0420011299795388,"AC104248.1"
0.0419306065704276,"MIPOL1"
0.0419233739709114,"AAGAB"
0.041883142228868,"LDLRAD3"
0.041878851316093,"LPAR1"
0.0418173212494794,"RABGGTB"
0.0417695665879191,"SEZ6L2"
0.0416747122989503,"BCAS3"
0.0416736025186254,"KANSL1"
0.0416542940189222,"CRLF3"
0.0415952217885536,"XRCC2"
0.0415422250494904,"LINC00672"
0.0415277145448626,"HHEX"
0.0414496335316567,"MYLK-AS1"
0.0414285910596824,"KLC1"
0.0413829875796436,"ZCCHC9"
0.0413790255776289,"C5orf56"
0.0413255771025112,"DSG2"
0.041320580676701,"AL353689.3"
0.0413104993084403,"CREB3L1"
0.0412878767686101,"VAMP3"
0.0412853025026681,"SPOP"
0.0412726554287918,"RILPL2"
0.0412589760013744,"AKT1"
0.0412483238882453,"VPS45"
0.0412097147359973,"CYREN"
0.0412092686159211,"GAS5"
0.0411562227167073,"MTA3"
0.0411244701275454,"EPC2"
0.0411100438385574,"EFCAB7"
0.0410958441278754,"TUBGCP4"
0.0410591801371891,"WIPF2"
0.0410086044068891,"FHAD1"
0.0409842766780219,"COG6"
0.0409805756564306,"ERLEC1"
0.0409574458114134,"KCNS3"
0.0408810023270008,"AC068305.2"
0.0408587531996003,"MAML3"
0.0408424537361785,"FAM49A"
0.0408002403829714,"RBM33"
0.0407993667407405,"RFFL"
0.0407894561531778,"VDAC3"
0.0407873755016836,"HLA-DRB1"
0.040765487655525,"ARFIP1"
0.0407594911524891,"MNS1"
0.0407521167527598,"OSGEPL1"
0.0407381583797205,"PIGS"
0.0407381306003408,"SPEF2"
0.0407369257982379,"ADM"
0.0407312517020196,"DUSP3"
0.0406952453205363,"C12orf57"
0.0406902182610115,"RCL1"
0.0406657979192896,"PSMD4"
0.0406479673182462,"KLHL5"
0.0406331859414099,"FASTKD1"
0.0406093204794908,"NFX1"
0.0405196252448521,"UBE3C"
0.0405062128143003,"PAPPA2"
0.0404711595568298,"ARIH1"
0.0404614524517202,"WIPF1"
0.0404467121195459,"UBXN7"
0.0404106095359225,"MIR100HG"
0.0403591760762409,"SNTB1"
0.0403490398124748,"ZNF782"
0.0402928726294045,"AC004704.1"
0.0402780899277436,"TBCD"
0.0402605170737768,"DHRS7B"
0.0401804110727876,"CD63"
0.0401452297213852,"COL4A6"
0.040102951068227,"SEC61B"
0.0400920955765579,"NT5C3A"
0.0400799411540841,"RSAD1"
0.0400563619612199,"CPD"
0.0400479612026022,"ANKRD11"
0.0400261143046196,"CUEDC1"
0.0400102065113499,"PUS7L"
0.0399934368757489,"STARD9"
0.039944373777187,"ASB3"
0.039923243484257,"LAMB3"
0.0398960438956164,"TRIM66"
0.0398703156077918,"THEM4"
0.0398179057197737,"ZNF804A"
0.0397890777967769,"AC145207.5"
0.0397692300154462,"COPRS"
0.0397640905349156,"BLMH"
0.0397012557688518,"DACH2"
0.0397009370036273,"PPP4R1"
0.0396720168998376,"APPBP2"
0.0396651177582599,"LCOR"
0.0396525577600103,"LTBP2"
0.0396471901250709,"DIMT1"
0.0396460290754213,"CPTP"
0.0396277679946692,"SPAG9"
0.039611520934275,"NDUFB2"
0.0395957400507289,"SKIL"
0.0395726564318631,"MED13"
0.0395381947151463,"BHLHE40"
0.0395130868257482,"PLEKHO1"
0.039470123783607,"ADAP2"
0.0394599632380344,"LINC01449"
0.0394552447617172,"RAVER2"
0.0394507534539487,"PYGL"
0.0394372115561049,"DPY19L1"
0.0394274122937216,"MTX1"
0.0393873142137131,"EZH1"
0.0393841288095019,"RGL3"
0.0393174711483702,"DMXL2"
0.039291867654679,"FBXL2"
0.039284567291376,"SMCR5"
0.0392747471329858,"ITPRID2"
0.0392259128990073,"PCGF2"
0.0392234867214264,"F11R"
0.0391617260703068,"DNAJC6"
0.0391504571043764,"CCBE1"
0.0391254055454703,"YY1"
0.0391127434457111,"SALL3"
0.0390745957472071,"DKK3"
0.0390588160394328,"UBE2O"
0.0390023071708972,"GULP1"
0.0389821472897381,"AC016747.2"
0.0389535726775385,"BHMT2"
0.0389327074706742,"TRIM37"
0.0389251407939137,"ZNF280D"
0.0388628570086317,"TRIO"
0.0388547988092335,"RPTOR"
0.0388495454482143,"GDAP1"
0.03882867155483,"COP1"
0.0388250209310025,"PDGFB"
0.0387860728340035,"CR381653.1"
0.0387675528695045,"ZNHIT3"
0.0387538004555892,"RC3H1"
0.0387172476467039,"NLE1"
0.0387144989911938,"SEMA3A"
0.0386835786036147,"SLC4A2"
0.0386732871312594,"SERPINE3"
0.0386722886484619,"DMC1"
0.0386385304138401,"AC012508.2"
0.0385825243117508,"CDC42BPB"
0.0384879047807837,"SNF8"
0.0384767485267083,"DCAF6"
0.0384746988246902,"CACHD1"
0.0384735088807519,"RAB8B"
0.0384678872287571,"CAMTA1"
0.038450004989862,"PDE8B"
0.0384449471919372,"EIF4B"
0.0384320711761533,"GTF2IRD1"
0.0384232032787142,"SLFN5"
0.0383873515991998,"METTL8"
0.0383860233614409,"CNTNAP3"
0.0383782944087126,"CAMTA2"
0.0383172511696293,"SLC39A5"
0.0382394789257213,"CCDC57"
0.0382192249339983,"CLIC6"
0.0382130378602677,"CWC27"
0.0381999682325301,"BLOC1S6"
0.0381762057005354,"UHRF2"
0.0381512657716725,"CALCOCO2"
0.0381510960320559,"CORO2B"
0.0381231451139345,"CD82"
0.0381155535927774,"PLEKHA8"
0.0380797410701819,"DNM1"
0.0380678760997878,"HMOX1"
0.0380557469266111,"THOC1"
0.0380534544840475,"MPP3"
0.0380423844152405,"TTC26"
0.0380282223398266,"PDE10A"
0.0379768405999012,"TNPO1"
0.0379667345512189,"VPS39"
0.0379590027447761,"P4HB"
0.0379116619344781,"PIK3C2A"
0.0379056209181566,"DENND4A"
0.0378992065080229,"AL158152.1"
0.0378949985969213,"BLVRA"
0.0378892032977046,"PPP2R5C"
0.0378606016891494,"AC010973.1"
0.0378276369258407,"ZNF768"
0.0378091304615282,"TWSG1"
0.0377828313680909,"TXNRD2"
0.0377601882260998,"STX1A"
0.0377543569879894,"ASTN2"
0.037685869453317,"UBE2E3"
0.0375850448211691,"F3"
0.0375829289205979,"PHRF1"
0.0375481170262956,"AOPEP"
0.0375223272400301,"PEX11B"
0.0374684969921273,"ABLIM3"
0.0374490803124008,"YEATS2"
0.0374339020615385,"BIRC6"
0.0374182574473598,"ALPK1"
0.0374132008824074,"CAVIN1"
0.037404541381117,"FIGN"
0.037403529868834,"XBP1"
0.0373951898405223,"AC107993.1"
0.0373768364267662,"IMMP2L"
0.0373552070719501,"AC004797.1"
0.0373530405984527,"PCSK5"
0.0373420302386402,"TUT4"
0.037327608891754,"ARHGAP44"
0.0372883423258023,"DOCK4"
0.037262327793474,"HERC2"
0.0372572671757833,"PRMT3"
0.0372265167007081,"TSTD2"
0.0372068761834076,"SSR4"
0.0371991194186116,"POLR2A"
0.0371435304193183,"NID1"
0.0371430841020406,"ORMDL1"
0.0371405737007892,"CSF3"
0.0371394464673107,"ENPP1"
0.0371343538432549,"PHF12"
0.0371137445817338,"PIEZO2"
0.0370964182282731,"ALDH6A1"
0.0370707168919705,"TRIP4"
0.0370457382339909,"TAOK1"
0.0370338313919065,"UBAP2"
0.0369763530531614,"RBMS1"
0.036964075139028,"DDX58"
0.0369593652562757,"CHN1"
0.0368900592459586,"AC011092.2"
0.0368866609707822,"STRC"
0.036878480442472,"PYGO2"
0.0368604592819085,"GRB2"
0.0368414845388923,"AC244131.2"
0.0368231597317811,"STAM2"
0.0368177669166453,"FRMD6"
0.0368094909116591,"NOL11"
0.0367925062587636,"SPART-AS1"
0.0367651596957122,"TANK"
0.0367609528023806,"RPS6KA3"
0.0367443565985329,"LHFPL2"
0.0367187490880559,"COG3"
0.0367062480145508,"AC139720.1"
0.0366216747264604,"ATP5MC1"
0.0366153838146989,"SRPK1"
0.0366113781205602,"MED1"
0.036575230379585,"AL162411.1"
0.0365390291236175,"ZNF579"
0.0365377934415241,"ABCC3"
0.0365215828426851,"JMJD1C"
0.0365067476326456,"VKORC1L1"
0.0364784741960273,"SPTB"
0.0364172891614795,"TMTC2"
0.03641530175188,"RNF168"
0.0364092448698197,"MNAT1"
0.036383841825135,"PPFIA3"
0.0363750354929699,"PROCR"
0.0363715234489026,"AL589765.7"
0.0363628699754153,"NRCAM"
0.0363502861293228,"ANK2"
0.0363455095453282,"ANKIB1"
0.0363187896205283,"TLN1"
0.0363155991078867,"AL390066.2"
0.0363143075373979,"MDN1"
0.0362923973756801,"ENOX1"
0.036290766591525,"LINC02795"
0.036273860486171,"BMERB1"
0.0362568322488944,"PRTG"
0.0362391895230712,"FBXW7"
0.0362198490867603,"ZNF335"
0.0362147673601996,"CERS3-AS1"
0.0362123118247025,"MARVELD2"
0.0362112030819494,"WDR60"
0.0362110566754072,"TARS2"
0.0361740842212119,"CEBPB"
0.0361570178408188,"ABCA5"
0.0361306083906241,"SEL1L"
0.0361230825821398,"TMEM216"
0.036117510287882,"RAD17"
0.0361174654827754,"HIF1A-AS3"
0.0361041082136093,"HHLA3"
0.0360848876683162,"NGLY1"
0.0360325146707126,"AL136988.1"
0.0359790231372034,"PHC3"
0.0359496749187062,"HEXIM1"
0.0359417182082519,"UNC119"
0.0359410985201878,"ZBTB5"
0.0359297435176596,"SYS1"
0.0359287763653035,"KCNMA1"
0.0359249752404316,"AC092757.2"
0.0359190043251309,"HSP90AA1"
0.0359032491105012,"AC112484.1"
0.0358921189514013,"METTL2A"
0.0358863601141266,"NEK3"
0.0358713438939314,"ASL"
0.0358666524713743,"AC092574.2"
0.0358560370548114,"ARMCX5-GPRASP2"
0.0358510313500822,"AL360227.1"
0.0358311325725105,"SLC35D2"
0.0357799294244752,"RASA2"
0.0357773976721968,"EFTUD2"
0.0357272328464333,"DPP8"
0.0357264566561202,"AC093334.1"
0.0357141563907916,"SECISBP2"
0.0356981555175615,"UGCG"
0.0356733364382786,"JAZF1"
0.0356731740841947,"FAM219B"
0.0356449997680835,"SASH1"
0.035633441828427,"VAPA"
0.035625459605321,"NHSL2"
0.0356240267824274,"GNA13"
0.0356161733113262,"ARSD"
0.0356036636128664,"GABPB1-AS1"
0.0355928297936093,"HIBCH"
0.035588663549743,"MRPS23"
0.0355795428322876,"SEMA4D"
0.0355532082002789,"EIF4G3"
0.0355248875540598,"FZD2"
0.0354998810229356,"UPF3B"
0.0354641271761751,"VPS13D"
