"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_CHROMOSOME_SEPARATION","1.10854478366251e-07",0.000103185363999277,"0.704975715167238","-0.529786109977899","-2.15628452452964","75","c(""AURKB"", ""CCNB1"", ""CSNK2A2"", ""INCENP"", ""PLK1"", ""ESPL1"", ""BUB3"", ""MAD1L1"", ""SPC25"", ""ZWINT"", ""CUL3"", ""CDCA8"", ""CDC20"", ""FBXO5"", ""NCAPG"", ""NDC80"", ""BIRC5"", ""PCID2"", ""SPDL1"", ""NUF2"", ""NCAPH"", ""DUSP1"", ""ANAPC15"", ""DIS3L2"", ""TOP3A"", ""BUB1B"", ""CDK5RAP2"", ""CENPF"")"
"GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","1.66816462774219e-07",0.000142336146862102,"0.690132458796796","-0.552936957202614","-2.19123962897156","67","c(""MT-CYB"", ""NDUFA4"", ""MT-CO2"", ""MT-CO1"", ""NDUFA5"", ""MT-CO3"", ""COX7B"", ""NDUFS6"", ""UQCRH"", ""NDUFS7"", ""COX4I1"", ""UQCRC1"", ""NDUFS5"", ""NDUFC1"", ""COX7C"", ""MT-ND4"", ""NDUFB4"", ""NDUFV1"", ""NDUFC2"", ""NDUFS3"", ""MT-ND5"", ""COX15"", ""UQCRFS1"", ""NDUFA6"", ""CYB561D2"", ""NDUFA12"")"
"GOBP_MITOTIC_NUCLEAR_DIVISION","2.0541528981764e-07",0.000160129501984959,"0.690132458796796","-0.37472308049077","-1.84640832352615","272","c(""AURKB"", ""UBE2C"", ""CCNB1"", ""TUBG1"", ""PSRC1"", ""KIF18B"", ""ANLN"", ""KNSTRN"", ""NDEL1"", ""AURKA"", ""NEK2"", ""KIF23"", ""IL1A"", ""UBE2S"", ""INCENP"", ""PLK1"", ""CDCA2"", ""ESPL1"", ""MAPRE1"", ""CENPC"", ""BCCIP"", ""BUB3"", ""MAD1L1"", ""SPC25"", ""ZWINT"", ""NUSAP1"", ""INSR"", ""BORA"", ""CUL3"", ""BANF1"", ""CDC25C"", ""IGF2"", ""CDCA8"", ""DAPK3"", ""CDC20"", ""KIF2A"", ""CHTF8"", ""SPAG5"", ""FBXO5"", ""TPX2"", ""NCAPG"", ""PRMT5"", ""OBSL1"", ""NDC80"", ""RANBP1"", ""LRP5"", ""FBXO43"", ""CHMP4C"", ""KMT5A"", ""CDKN1B"", ""BIRC5"", ""PCID2"", ""CDC14C"", ""SPDL1"", ""CDC14B"", ""NUF2"", 
""NCAPH"", ""FBXW5"", ""DUSP1"", ""ANAPC15"", ""RAB11A"", ""RACGAP1"", ""DIS3L2"", ""NUDC"", ""BUB1B"", ""RAN"", ""CDK5RAP2"", ""CENPF"", ""KIFC1"", ""CHAMP1"", ""RHOA"", ""KATNB1"", ""KIF20B"", ""CHMP2A"", ""KIF15"", ""MAD2L1BP"", ""HOXA13"", ""POLDIP2"", ""CAV2"", ""CHMP2B"", ""KIF2C"", ""NAA50"", ""PHF13"", ""KIF22"")"
"GOCC_CYTOSOLIC_RIBOSOME","2.23096641989991e-07",0.000160129501984959,"0.690132458796796","-0.502324305051328","-2.11119364291339","91","c(""RPL36A"", ""RPL6"", ""RPS19"", ""RPLP0"", ""RPLP1"", ""RPS27"", ""RPSA"", ""RPS16"", ""RPL37A"", ""RPS17"", ""RPS5"", ""RPL38"", ""RPL10A"", ""RPL23"", ""UBA52"", ""RPL13"", ""RPL26"", ""RPL32"", ""RPL21"", ""RPL39L"", ""RPL10"", ""RPL18"", ""ZCCHC17"", ""RPS14"", ""RPS27A"", ""RPL27A"", ""RPS3"", ""RPS3A"", ""RPS10"", ""RPS12"", ""RPS2"", ""RPS26"", ""RPL24"", ""RPS20"", ""FXR2"", ""RPS4X"", ""EIF2A"", ""RPL41"", ""RPL30"", ""RPL29"", ""RPL8"", ""B3GALT4"", ""RPL11"", ""RPS9"", ""RPL35"", ""RPL19"", ""RPS18"", ""DHX29"", ""RPL27"")"
"GOCC_LARGE_RIBOSOMAL_SUBUNIT","2.34587609119483e-07",0.000160129501984959,"0.690132458796796","-0.479399087841262","-2.06545882026617","109","c(""RPL36A"", ""RPL6"", ""RPLP0"", ""RPLP1"", ""RPL37A"", ""MRPL20"", ""MRPL58"", ""RPL38"", ""MRPL9"", ""MRPL51"", ""RPL10A"", ""RPL23"", ""MRPL40"", ""UBA52"", ""MRPL21"", ""RPL13"", ""RPL26"", ""RPL32"", ""MRPL57"", ""MRPL4"", ""MRPL2"", ""RPL21"", ""RPL39L"", ""MRPL43"", ""MRPL32"", ""MRPL23"", ""MRPL11"", ""RPL10"", ""RPL18"", ""ZCCHC17"", ""RPL27A"", ""MRPL16"", ""MRPL15"", ""MRPL36"", ""MRPL44"", ""MRPL24"", ""MRPL53"", ""RPL24"", ""FXR2"", ""MRPL19"", ""MRPL37"", ""RPL41"", ""MRPL46"", ""RPL30"", ""RPL29"", ""RPL8"", ""RPL11"", ""MRPL38"")"
"GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION","2.9761704896206e-07",0.000190456310270158,"0.674962860011025","-0.57217945611918","-2.25231318431697","60","c(""AURKB"", ""CCNB1"", ""INCENP"", ""PLK1"", ""ESPL1"", ""BUB3"", ""MAD1L1"", ""SPC25"", ""ZWINT"", ""CUL3"", ""CDCA8"", ""CDC20"", ""FBXO5"", ""NDC80"", ""BIRC5"", ""PCID2"", ""SPDL1"", ""NUF2"", ""DUSP1"", ""ANAPC15"", ""DIS3L2"", ""BUB1B"", ""CDK5RAP2"", ""CENPF"")"
"GOCC_RIBOSOME","4.67169330556998e-07",0.000281373339739594,"0.674962860011025","-0.403285114703273","-1.93135412406577","205","c(""RPL36A"", ""RPL6"", ""RPS19"", ""RPLP0"", ""MRPS7"", ""RPLP1"", ""RPS27"", ""RPSA"", ""RPS16"", ""RPL37A"", ""MRPS18B"", ""RPS17"", ""MRPL20"", ""RPS5"", ""MRPL58"", ""RPL38"", ""MRPL9"", ""MRPL51"", ""MRPS24"", ""RPL10A"", ""RPL23"", ""MRPL40"", ""UBA52"", ""MRPL21"", ""RPL13"", ""MRPS17"", ""MRPS26"", ""RPL26"", ""RPL32"", ""MRPL57"", ""MRPL4"", ""MRPL2"", ""RPL21"", ""RPL39L"", ""MRPL43"", ""MRPL32"", ""GCN1"", ""MRPS33"", ""MRPL23"", ""MRPL11"", ""MRPS11"", ""MRPS22"", ""RPL10"", ""RPL18"", ""MRPS21"", ""PTCD3"", ""ZCCHC17"", ""RPS14"", ""RPS27A"", ""RPL27A"", ""RPS3"", ""MRPL16"", ""MRPL15"", 
""RPS3A"", ""RPS10"", ""RPS12"", ""MRPL36"", ""MRPL44"", ""RPS2"", ""MRPL24"", ""RPS26"", ""MRPL53"", ""RPL24"", ""RPS20"", ""FXR2"", ""MRPL19"", ""RPS4X"", ""EIF2A"", ""MRPL37"", ""RPL41"", ""MRPL46"", ""RPL30"", ""RPL29"", ""RPL8"", ""B3GALT4"", ""RPL11"", ""MRPL38"", ""MRPL42"", ""MTG2"", ""EIF3H"", ""RPS9"")"
"GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN","6.84872209842972e-07",0.000389578142032344,"0.659444398037935","-0.467422746422602","-2.02566260431168","111","c(""CHCHD2"", ""MT-CYB"", ""NDUFA4"", ""CCNB1"", ""MT-CO2"", ""MT-CO1"", ""NDUFA5"", ""MT-CO3"", ""UQCRQ"", ""COX7B"", ""NDUFS6"", ""UQCRH"", ""CDK1"", ""NDUFS7"", ""COX4I1"", ""COX7A2"", ""BID"", ""UQCC3"", ""UQCRC1"", ""COQ9"", ""PARK7"", ""NDUFS5"", ""NDUFC1"", ""COX7C"", ""MT-ND4"", ""NDUFB4"", ""NDUFV1"", ""NDUFAB1"", ""NDUFC2"", ""NDUFS3"", ""MT-ND5"", ""COX15"", ""UQCRFS1"", ""NDUFA6"", ""NDUFA12"", ""SDHAF2"", ""ETFRF1"")"
"GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION","1.50550604489441e-06",0.00081130928387757,"0.643551836150722","-0.552687159814475","-2.17558418698898","60","c(""AURKB"", ""CCNB1"", ""INCENP"", ""PLK1"", ""BUB3"", ""MAD1L1"", ""SPC25"", ""ZWINT"", ""CDCA8"", ""CDC20"", ""FBXO5"", ""NDC80"", ""FBXO43"", ""BIRC5"", ""PCID2"", ""SPDL1"", ""NUF2"", ""DUSP1"", ""ANAPC15"", ""BUB1B"", ""CDK5RAP2"", ""CENPF"")"
"GOBP_CELLULAR_RESPIRATION","1.84690474967639e-06",0.000945522886596829,"0.643551836150722","-0.385156301898417","-1.87084508273404","221","c(""CHCHD2"", ""MT-CYB"", ""NDUFA4"", ""CCNB1"", ""MT-CO2"", ""MT-CO1"", ""NDUFA5"", ""MT-CO3"", ""UQCRQ"", ""MT-ATP6"", ""C2orf69"", ""COX7B"", ""LYRM7"", ""IL10RB"", ""NDUFS6"", ""UQCRH"", ""CDK1"", ""NDUFS7"", ""COX4I1"", ""COX7A2"", ""BID"", ""ATP5PB"", ""UQCC3"", ""PRELID1"", ""UQCRC1"", ""MTFR1L"", ""OPN3"", ""COQ9"", ""PARK7"", ""NDUFS5"", ""ATP5PF"", ""MTFR2"", ""NDUFB11"", ""NDUFC1"", ""NIPSNAP2"", ""COX7C"", ""OGDH"", ""STOML2"", ""MT-ND4"", ""ATP5MG"", ""NDUFB4"", ""SDHAF4"", ""NDUFV1"", ""NDUFAB1"", ""COQ10A"", ""CS"", ""NDUFC2"", ""NDUFS3"", ""ATP5F1E"", ""MT-ND5"", ""MDH1B"", ""COX15"", 
""NUPR1"", ""RHOA"", ""UQCRFS1"", ""NDUFA6"", ""CHCHD5"", ""NDUFA12"", ""SDHAF2"", ""IDH1"", ""NDUFA11"", ""ETFRF1"")"
