wt,40%,24%
84.34557356,35.89559,57.79651
118.0622,39.13855,54.25464
95.35964,35.91706,44.15432
115.5757,121.1454,46.46581
99.48102,30.59161,43.45484
133.66,50.94637,76.14001
157.6886,43.66855,49.68207
68.48561,33.3306,46.65186
59.08669,28.70824,45.77038
37.18729,3.169825,17.58676
